tkid,StringId,bustup,minihead
376,lord_1_shinohara_nagafusa,Portraits/376_lord_1_shinohara_nagafusa_bustup_normal.png,Portraits/376_lord_1_shinohara_nagafusa_minihead_normal.png
377,lord_1_shiba_2,Portraits/377_lord_1_shiba_2_bustup_normal.png,Portraits/377_lord_1_shiba_2_minihead_normal.png
378,lord_1_shiba,Portraits/378_lord_1_shiba_bustup_normal.png,Portraits/378_lord_1_shiba_minihead_normal.png
379,lord_1_shibata,Portraits/379_lord_1_shibata_bustup_normal.png,Portraits/379_lord_1_shibata_minihead_normal.png
380,lord_1_shibata_5,Portraits/380_lord_1_shibata_5_bustup_normal.png,Portraits/380_lord_1_shibata_5_minihead_normal.png
381,lord_2_shibata_4,Portraits/381_lord_2_shibata_4_bustup_normal.png,Portraits/381_lord_2_shibata_4_minihead_normal.png
382,lord_2_shibata,Portraits/382_lord_2_shibata_bustup_normal.png,Portraits/382_lord_2_shibata_minihead_normal.png
383,lord_1_shibatsuji_kiyouemon,Portraits/383_lord_1_shibatsuji_kiyouemon_bustup_normal.png,Portraits/383_lord_1_shibatsuji_kiyouemon_minihead_normal.png
384,lord_1_shibuya_yuurooemon,Portraits/384_lord_1_shibuya_yuurooemon_bustup_normal.png,Portraits/384_lord_1_shibuya_yuurooemon_minihead_normal.png
385,lord_1_shimae_sooshitsu,Portraits/385_lord_1_shimae_sooshitsu_bustup_normal.png,Portraits/385_lord_1_shimae_sooshitsu_minihead_normal.png
386,lord_1_shima_sakon,Portraits/386_lord_1_shima_sakon_bustup_normal.png,Portraits/386_lord_1_shima_sakon_minihead_normal.png
387,lord_1_shimazu_9,Portraits/387_lord_1_shimazu_9_bustup_normal.png,Portraits/387_lord_1_shimazu_9_minihead_normal.png
388,lord_1_shimazu_hyoogo-no-suke,Portraits/388_lord_1_shimazu_hyoogo-no-suke_bustup_normal.png,Portraits/388_lord_1_shimazu_hyoogo-no-suke_minihead_normal.png
389,lord_1_shimazu_11,Portraits/389_lord_1_shimazu_11_bustup_normal.png,Portraits/389_lord_1_shimazu_11_minihead_normal.png
390,lord_1_shimazu_zenshu,Portraits/390_lord_1_shimazu_zenshu_bustup_normal.png,Portraits/390_lord_1_shimazu_zenshu_minihead_normal.png
391,lord_1_shimazu_7,Portraits/391_lord_1_shimazu_7_bustup_normal.png,Portraits/391_lord_1_shimazu_7_minihead_normal.png
392,lord_1_shimazu_toyohisa,Portraits/392_lord_1_shimazu_toyohisa_bustup_normal.png,Portraits/392_lord_1_shimazu_toyohisa_minihead_normal.png
393,lord_1_shimazu_kagerai,Portraits/393_lord_1_shimazu_kagerai_bustup_normal.png,Portraits/393_lord_1_shimazu_kagerai_minihead_normal.png
394,lord_1_shimazu,Portraits/394_lord_1_shimazu_bustup_normal.png,Portraits/394_lord_1_shimazu_minihead_normal.png
395,lord_1_shimazu_4,Portraits/395_lord_1_shimazu_4_bustup_normal.png,Portraits/395_lord_1_shimazu_4_minihead_normal.png
396,lord_1_shimizu_muneharu,Portraits/396_lord_1_shimizu_muneharu_bustup_normal.png,Portraits/396_lord_1_shimizu_muneharu_minihead_normal.png
397,lord_1_shimizu_yasuhide,Portraits/397_lord_1_shimizu_yasuhide_bustup_normal.png,Portraits/397_lord_1_shimizu_yasuhide_minihead_normal.png
398,lord_1_shimura_kooyasu,Portraits/398_lord_1_shimura_kooyasu_bustup_normal.png,Portraits/398_lord_1_shimura_kooyasu_minihead_normal.png
399,lord_1_shimotsuma_8,Portraits/399_lord_1_shimotsuma_8_bustup_normal.png,Portraits/399_lord_1_shimotsuma_8_minihead_normal.png
400,lord_1_shimotsuma_6,Portraits/400_lord_1_shimotsuma_6_bustup_normal.png,Portraits/400_lord_1_shimotsuma_6_minihead_normal.png
401,lord_1_shimotsuma,Portraits/401_lord_1_shimotsuma_bustup_normal.png,Portraits/401_lord_1_shimotsuma_minihead_normal.png
402,lord_1_joojoo_masashige,Portraits/402_lord_1_joojoo_masashige_bustup_normal.png,Portraits/402_lord_1_joojoo_masashige_minihead_normal.png
403,lord_1_shiraishi_munetoshi,Portraits/403_lord_1_shiraishi_munetoshi_bustup_normal.png,Portraits/403_lord_1_shiraishi_munetoshi_minihead_normal.png
404,lord_1_jinzai_motomichi,Portraits/404_lord_1_jinzai_motomichi_bustup_normal.png,Portraits/404_lord_1_jinzai_motomichi_minihead_normal.png
405,lord_1_jinbo_kagesuke,Portraits/405_lord_1_jinbo_kagesuke_bustup_normal.png,Portraits/405_lord_1_jinbo_kagesuke_minihead_normal.png
406,lord_1_jinbo_2,Portraits/406_lord_1_jinbo_2_bustup_normal.png,Portraits/406_lord_1_jinbo_2_minihead_normal.png
407,lord_1_jinbo_4,Portraits/407_lord_1_jinbo_4_bustup_normal.png,Portraits/407_lord_1_jinbo_4_minihead_normal.png
408,lord_1_jinbo,Portraits/408_lord_1_jinbo_bustup_normal.png,Portraits/408_lord_1_jinbo_minihead_normal.png
409,lord_1_sue_harukata,Portraits/409_lord_1_sue_harukata_bustup_normal.png,Portraits/409_lord_1_sue_harukata_minihead_normal.png
410,lord_1_suganuma_sadatada,Portraits/410_lord_1_suganuma_sadatada_bustup_normal.png,Portraits/410_lord_1_suganuma_sadatada_minihead_normal.png
411,lord_1_sugaya_zenjuuboo,Portraits/411_lord_1_sugaya_zenjuuboo_bustup_normal.png,Portraits/411_lord_1_sugaya_zenjuuboo_minihead_normal.png
412,lord_1_suginoboo_terusai,Portraits/412_lord_1_suginoboo_terusai_bustup_normal.png,Portraits/412_lord_1_suginoboo_terusai_minihead_normal.png
413,lord_1_suzuki_satao,Portraits/413_lord_1_suzuki_satao_bustup_normal.png,Portraits/413_lord_1_suzuki_satao_minihead_normal.png
414,lord_1_suzukii_shigetchika,Portraits/414_lord_1_suzukii_shigetchika_bustup_normal.png,Portraits/414_lord_1_suzukii_shigetchika_minihead_normal.png
415,lord_1_susukida_kaneai,Portraits/415_lord_1_susukida_kaneai_bustup_normal.png,Portraits/415_lord_1_susukida_kaneai_minihead_normal.png
416,lord_1_suzukii_motonobu,Portraits/416_lord_1_suzukii_motonobu_bustup_normal.png,Portraits/416_lord_1_suzukii_motonobu_minihead_normal.png
417,lord_1_suda_mitsuchika,Portraits/417_lord_1_suda_mitsuchika_bustup_normal.png,Portraits/417_lord_1_suda_mitsuchika_minihead_normal.png
418,lord_1_tsuda_sookyuu,Portraits/418_lord_1_tsuda_sookyuu_bustup_normal.png,Portraits/418_lord_1_tsuda_sookyuu_minihead_normal.png
419,lord_1_sumikura_soan,Portraits/419_lord_1_sumikura_soan_bustup_normal.png,Portraits/419_lord_1_sumikura_soan_minihead_normal.png
420,lord_1_sumikura_ryooi,Portraits/420_lord_1_sumikura_ryooi_bustup_normal.png,Portraits/420_lord_1_sumikura_ryooi_minihead_normal.png
421,lord_1_seki_kazumasa,Portraits/421_lord_1_seki_kazumasa_bustup_normal.png,Portraits/421_lord_1_seki_kazumasa_minihead_normal.png
422,lord_1_sekiguchi_munihiro,Portraits/422_lord_1_sekiguchi_munihiro_bustup_normal.png,Portraits/422_lord_1_sekiguchi_munihiro_minihead_normal.png
423,lord_1_seiki_masatoki,Portraits/423_lord_1_seiki_masatoki_bustup_normal.png,Portraits/423_lord_1_seiki_masatoki_minihead_normal.png
424,lord_1_seki_morinobu,Portraits/424_lord_1_seki_morinobu_bustup_normal.png,Portraits/424_lord_1_seki_morinobu_minihead_normal.png
425,lord_1_sengoku_hidehisa,Portraits/425_lord_1_sengoku_hidehisa_bustup_normal.png,Portraits/425_lord_1_sengoku_hidehisa_minihead_normal.png
426,lord_1_sen_rikyuu,Portraits/426_lord_1_sen_rikyuu_bustup_normal.png,Portraits/426_lord_1_sen_rikyuu_minihead_normal.png
427,lord_1_soma,Portraits/427_lord_1_soma_bustup_normal.png,Portraits/427_lord_1_soma_minihead_normal.png
428,lord_1_soma_2,Portraits/428_lord_1_soma_2_bustup_normal.png,Portraits/428_lord_1_soma_2_minihead_normal.png
429,lord_1_soo_yoshitoshi,Portraits/429_lord_1_soo_yoshitoshi_bustup_normal.png,Portraits/429_lord_1_soo_yoshitoshi_minihead_normal.png
430,lord_1_soo_yoshitomo,Portraits/430_lord_1_soo_yoshitomo_bustup_normal.png,Portraits/430_lord_1_soo_yoshitomo_minihead_normal.png
431,dead_lord_1_sogo_1,Portraits/431_dead_lord_1_sogo_1_bustup_normal.png,Portraits/431_dead_lord_1_sogo_1_minihead_normal.png
432,lord_1_sogo,Portraits/432_lord_1_sogo_bustup_normal.png,Portraits/432_lord_1_sogo_minihead_normal.png
433,lord_1_saito_dosan,Portraits/433_lord_1_saito_dosan_bustup_normal.png,Portraits/433_lord_1_saito_dosan_minihead_normal.png
434,lord_1_didoji,Portraits/434_lord_1_didoji_bustup_normal.png,Portraits/434_lord_1_didoji_minihead_normal.png
435,lord_1_daihoji_2,Portraits/435_lord_1_daihoji_2_bustup_normal.png,Portraits/435_lord_1_daihoji_2_minihead_normal.png
436,lord_1_takashima_masashige,Portraits/436_lord_1_takashima_masashige_bustup_normal.png,Portraits/436_lord_1_takashima_masashige_minihead_normal.png
437,lord_1_takanashi_masayori,Portraits/437_lord_1_takanashi_masayori_bustup_normal.png,Portraits/437_lord_1_takanashi_masayori_minihead_normal.png
438,lord_1_takahashi_hiroyoshi,Portraits/438_lord_1_takahashi_hiroyoshi_bustup_normal.png,Portraits/438_lord_1_takahashi_hiroyoshi_minihead_normal.png
439,lord_1_takahashi_shoun,Portraits/439_lord_1_takahashi_shoun_bustup_normal.png,Portraits/439_lord_1_takahashi_shoun_minihead_normal.png
440,lord_1_takayama_shigetomo,Portraits/440_lord_1_takayama_shigetomo_bustup_normal.png,Portraits/440_lord_1_takayama_shigetomo_minihead_normal.png
441,lord_1_takayama_tomoteru,Portraits/441_lord_1_takayama_tomoteru_bustup_normal.png,Portraits/441_lord_1_takayama_tomoteru_minihead_normal.png
442,lord_1_takigawa,Portraits/442_lord_1_takigawa_bustup_normal.png,Portraits/442_lord_1_takigawa_minihead_normal.png
443,lord_1_takigawa_yasumasa,Portraits/443_lord_1_takigawa_yasumasa_bustup_normal.png,Portraits/443_lord_1_takigawa_yasumasa_minihead_normal.png
444,lord_1_takakita_tamechika,Portraits/444_lord_1_takakita_tamechika_bustup_normal.png,Portraits/444_lord_1_takakita_tamechika_minihead_normal.png
445,lord_1_takimotoji_hiyu,Portraits/445_lord_1_takimotoji_hiyu_bustup_normal.png,Portraits/445_lord_1_takimotoji_hiyu_minihead_normal.png
446,lord_1_takei_yuuan,Portraits/446_lord_1_takei_yuuan_bustup_normal.png,Portraits/446_lord_1_takei_yuuan_minihead_normal.png
447,lord_1_takeda_4,Portraits/447_lord_1_takeda_4_bustup_normal.png,Portraits/447_lord_1_takeda_4_minihead_normal.png
448,lord_1_takeda_harufusa,Portraits/448_lord_1_takeda_harufusa_bustup_normal.png,Portraits/448_lord_1_takeda_harufusa_minihead_normal.png
449,lord_1_takeda,Portraits/449_lord_1_takeda_bustup_normal.png,Portraits/449_lord_1_takeda_minihead_normal.png
450,lord_1_takeda_nobumaki,Portraits/450_lord_1_takeda_nobumaki_bustup_normal.png,Portraits/450_lord_1_takeda_nobumaki_minihead_normal.png
451,lord_1_takeda_shigemasa,Portraits/451_lord_1_takeda_shigemasa_bustup_normal.png,Portraits/451_lord_1_takeda_shigemasa_minihead_normal.png
452,lord_1_takeda_renlei,Portraits/452_lord_1_takeda_renlei_bustup_normal.png,Portraits/452_lord_1_takeda_renlei_minihead_normal.png
453,lord_1_takeda_nobuyuki,Portraits/453_lord_1_takeda_nobuyuki_bustup_normal.png,Portraits/453_lord_1_takeda_nobuyuki_minihead_normal.png
454,lord_1_takenaka_shigemoto,Portraits/454_lord_1_takenaka_shigemoto_bustup_normal.png,Portraits/454_lord_1_takenaka_shigemoto_minihead_normal.png
455,lord_1_takenaka_hanbee,Portraits/455_lord_1_takenaka_hanbee_bustup_normal.png,Portraits/455_lord_1_takenaka_hanbee_minihead_normal.png
456,lord_1_tachibana_dosetsu,Portraits/456_lord_1_tachibana_dosetsu_bustup_normal.png,Portraits/456_lord_1_tachibana_dosetsu_minihead_normal.png
457,lord_1_tachibana_naotsugu,Portraits/457_lord_1_tachibana_naotsugu_bustup_normal.png,Portraits/457_lord_1_tachibana_naotsugu_minihead_normal.png
458,lord_1_tachibana_muneshige,Portraits/458_lord_1_tachibana_muneshige_bustup_normal.png,Portraits/458_lord_1_tachibana_muneshige_minihead_normal.png
459,lord_1_tatsuhara,Portraits/459_lord_1_tatsuhara_bustup_normal.png,Portraits/459_lord_1_tatsuhara_minihead_normal.png
460,lord_1_tateoka_2,Portraits/460_lord_1_tateoka_2_bustup_normal.png,Portraits/460_lord_1_tateoka_2_minihead_normal.png
461,lord_1_date_7,Portraits/461_lord_1_date_7_bustup_normal.png,Portraits/461_lord_1_date_7_minihead_normal.png
462,lord_1_date_9,Portraits/462_lord_1_date_9_bustup_normal.png,Portraits/462_lord_1_date_9_minihead_normal.png
463,dead_lord_1_date_4,Portraits/463_dead_lord_1_date_4_bustup_normal.png,Portraits/463_dead_lord_1_date_4_minihead_normal.png
464,lord_1_date,Portraits/464_lord_1_date_bustup_normal.png,Portraits/464_lord_1_date_minihead_normal.png
465,lord_1_date_2,Portraits/465_lord_1_date_2_bustup_normal.png,Portraits/465_lord_1_date_2_minihead_normal.png
466,lord_1_date_6,Portraits/466_lord_1_date_6_bustup_normal.png,Portraits/466_lord_1_date_6_minihead_normal.png
467,lord_1_tanaka_katsuie,Portraits/467_lord_1_tanaka_katsuie_bustup_normal.png,Portraits/467_lord_1_tanaka_katsuie_minihead_normal.png
468,lord_1_tanaka_yoshimasa,Portraits/468_lord_1_tanaka_yoshimasa_bustup_normal.png,Portraits/468_lord_1_tanaka_yoshimasa_minihead_normal.png
469,lord_1_tani_tadamasa,Portraits/469_lord_1_tani_tadamasa_bustup_normal.png,Portraits/469_lord_1_tani_tadamasa_minihead_normal.png
470,lord_1_tanegashima,Portraits/470_lord_1_tanegashima_bustup_normal.png,Portraits/470_lord_1_tanegashima_minihead_normal.png
471,lord_1_tanegashima_2,Portraits/471_lord_1_tanegashima_2_bustup_normal.png,Portraits/471_lord_1_tanegashima_2_minihead_normal.png
472,lord_1_tamura_2,Portraits/472_lord_1_tamura_2_bustup_normal.png,Portraits/472_lord_1_tamura_2_minihead_normal.png
473,lord_1_tarou_mitsutoshi,Portraits/473_lord_1_tarou_mitsutoshi_bustup_normal.png,Portraits/473_lord_1_tarou_mitsutoshi_minihead_normal.png
474,lord_1_tahara_chikayoshi,Portraits/474_lord_1_tahara_chikayoshi_bustup_normal.png,Portraits/474_lord_1_tahara_chikayoshi_minihead_normal.png
475,lord_1_chika_sonbee,Portraits/475_lord_1_chika_sonbee_bustup_normal.png,Portraits/475_lord_1_chika_sonbee_minihead_normal.png
476,lord_1_chisaka_kagechika,Portraits/476_lord_1_chisaka_kagechika_bustup_normal.png,Portraits/476_lord_1_chisaka_kagechika_minihead_normal.png
477,lord_1_chiba_5,Portraits/477_lord_1_chiba_5_bustup_normal.png,Portraits/477_lord_1_chiba_5_minihead_normal.png
478,lord_1_chiba,Portraits/478_lord_1_chiba_bustup_normal.png,Portraits/478_lord_1_chiba_minihead_normal.png
479,lord_1_chaya_matashiro,Portraits/479_lord_1_chaya_matashiro_bustup_normal.png,Portraits/479_lord_1_chaya_matashiro_minihead_normal.png
480,lord_1_chaya_shiroujiro,Portraits/480_lord_1_chaya_shiroujiro_bustup_normal.png,Portraits/480_lord_1_chaya_shiroujiro_minihead_normal.png
481,lord_1_chosokabe_kunichika,Portraits/481_lord_1_chosokabe_kunichika_bustup_normal.png,Portraits/481_lord_1_chosokabe_kunichika_minihead_normal.png
482,lord_1_chosokabe_2,Portraits/482_lord_1_chosokabe_2_bustup_normal.png,Portraits/482_lord_1_chosokabe_2_minihead_normal.png
483,lord_1_chosokabe,Portraits/483_lord_1_chosokabe_bustup_normal.png,Portraits/483_lord_1_chosokabe_minihead_normal.png
484,lord_1_chosokabe_morichika,Portraits/484_lord_1_chosokabe_morichika_bustup_normal.png,Portraits/484_lord_1_chosokabe_morichika_minihead_normal.png
485,lord_1_cho,Portraits/485_lord_1_cho_bustup_normal.png,Portraits/485_lord_1_cho_minihead_normal.png
486,lord_1_cho_4,Portraits/486_lord_1_cho_4_bustup_normal.png,Portraits/486_lord_1_cho_4_minihead_normal.png
487,lord_1_tsukahara_bokuden,Portraits/487_lord_1_tsukahara_bokuden_bustup_normal.png,Portraits/487_lord_1_tsukahara_bokuden_minihead_normal.png
488,lord_1_tsugaru_tamenobu,Portraits/488_lord_1_tsugaru_tamenobu_bustup_normal.png,Portraits/488_lord_1_tsugaru_tamenobu_minihead_normal.png
489,lord_1_tsuge_sannojou,Portraits/489_lord_1_tsuge_sannojou_bustup_normal.png,Portraits/489_lord_1_tsuge_sannojou_minihead_normal.png
490,lord_1_tsuda_nobuzumi,Portraits/490_lord_1_tsuda_nobuzumi_bustup_normal.png,Portraits/490_lord_1_tsuda_nobuzumi_minihead_normal.png
491,lord_1_tsuchiya_masatsune,Portraits/491_lord_1_tsuchiya_masatsune_bustup_normal.png,Portraits/491_lord_1_tsuchiya_masatsune_minihead_normal.png
492,lord_1_tsutsui_8,Portraits/492_lord_1_tsutsui_8_bustup_normal.png,Portraits/492_lord_1_tsutsui_8_minihead_normal.png
493,lord_1_tsutsui,Portraits/493_lord_1_tsutsui_bustup_normal.png,Portraits/493_lord_1_tsutsui_minihead_normal.png
494,lord_1_tsunokuma_sekisyu,Portraits/494_lord_1_tsunokuma_sekisyu_bustup_normal.png,Portraits/494_lord_1_tsunokuma_sekisyu_minihead_normal.png
495,lord_1_tsuno_heizoo,Portraits/495_lord_1_tsuno_heizoo_bustup_normal.png,Portraits/495_lord_1_tsuno_heizoo_minihead_normal.png
496,lord_1_doi_3,Portraits/496_lord_1_doi_3_bustup_normal.png,Portraits/496_lord_1_doi_3_minihead_normal.png
497,lord_1_doi_toshikatsu,Portraits/497_lord_1_doi_toshikatsu_bustup_normal.png,Portraits/497_lord_1_doi_toshikatsu_minihead_normal.png
498,lord_1_togo_shigekata,Portraits/498_lord_1_togo_shigekata_bustup_normal.png,Portraits/498_lord_1_togo_shigekata_minihead_normal.png
499,lord_1_todo_2,Portraits/499_lord_1_todo_2_bustup_normal.png,Portraits/499_lord_1_todo_2_minihead_normal.png
500,lord_1_toyama_takuma,Portraits/500_lord_1_toyama_takuma_bustup_normal.png,Portraits/500_lord_1_toyama_takuma_minihead_normal.png
501,dead_lord_1_toyama_2,Portraits/501_dead_lord_1_toyama_2_bustup_normal.png,Portraits/501_dead_lord_1_toyama_2_minihead_normal.png
502,lord_1_togawa_hideyasu,Portraits/502_lord_1_togawa_hideyasu_bustup_normal.png,Portraits/502_lord_1_togawa_hideyasu_minihead_normal.png
503,lord_1_togawa_tomoyasu,Portraits/503_lord_1_togawa_tomoyasu_bustup_normal.png,Portraits/503_lord_1_togawa_tomoyasu_minihead_normal.png
504,lord_1_toki_yoritsugu,Portraits/504_lord_1_toki_yoritsugu_bustup_normal.png,Portraits/504_lord_1_toki_yoritsugu_minihead_normal.png
505,lord_1_tokuitsu_michiyuki,Portraits/505_lord_1_tokuitsu_michiyuki_bustup_normal.png,Portraits/505_lord_1_tokuitsu_michiyuki_minihead_normal.png
506,lord_1_tokugawa,Portraits/506_lord_1_tokugawa_bustup_normal.png,Portraits/506_lord_1_tokugawa_minihead_normal.png
507,lord_1_tokugawa_2,Portraits/507_lord_1_tokugawa_2_bustup_normal.png,Portraits/507_lord_1_tokugawa_2_minihead_normal.png
508,lord_1_tokugawa_hidetada,Portraits/508_lord_1_tokugawa_hidetada_bustup_normal.png,Portraits/508_lord_1_tokugawa_hidetada_minihead_normal.png
509,lord_1_tozawa_masazumi,Portraits/509_lord_1_tozawa_masazumi_bustup_normal.png,Portraits/509_lord_1_tozawa_masazumi_minihead_normal.png
510,lord_1_tomita_kagemasa,Portraits/510_lord_1_tomita_kagemasa_bustup_normal.png,Portraits/510_lord_1_tomita_kagemasa_minihead_normal.png
511,lord_1_tomita_shigemasa,Portraits/511_lord_1_tomita_shigemasa_bustup_normal.png,Portraits/511_lord_1_tomita_shigemasa_minihead_normal.png
512,lord_1_tomita_seigen,Portraits/512_lord_1_tomita_seigen_bustup_normal.png,Portraits/512_lord_1_tomita_seigen_minihead_normal.png
513,lord_1_tomita_takazane,Portraits/513_lord_1_tomita_takazane_bustup_normal.png,Portraits/513_lord_1_tomita_takazane_minihead_normal.png
514,lord_1_tominaga_sanzui,Portraits/514_lord_1_tominaga_sanzui_bustup_normal.png,Portraits/514_lord_1_tominaga_sanzui_minihead_normal.png
515,lord_1_kinoshita_hidetsugu,Portraits/515_lord_1_kinoshita_hidetsugu_bustup_normal.png,Portraits/515_lord_1_kinoshita_hidetsugu_minihead_normal.png
516,lord_1_kinoshita_4,Portraits/516_lord_1_kinoshita_4_bustup_normal.png,Portraits/516_lord_1_kinoshita_4_minihead_normal.png
517,lord_1_kinoshita,Portraits/517_lord_1_kinoshita_bustup_normal.png,Portraits/517_lord_1_kinoshita_minihead_normal.png
518,lord_1_kinoshita_hideyori,Portraits/518_lord_1_kinoshita_hideyori_bustup_normal.png,Portraits/518_lord_1_kinoshita_hideyori_minihead_normal.png
519,lord_1_torii_suneemon,Portraits/519_lord_1_torii_suneemon_bustup_normal.png,Portraits/519_lord_1_torii_suneemon_minihead_normal.png
520,lord_1_torii_tadakichi,Portraits/520_lord_1_torii_tadakichi_bustup_normal.png,Portraits/520_lord_1_torii_tadakichi_minihead_normal.png
521,lord_1_torii_mototada,Portraits/521_lord_1_torii_mototada_bustup_normal.png,Portraits/521_lord_1_torii_mototada_minihead_normal.png
522,lord_1_naito_joan,Portraits/522_lord_1_naito_joan_bustup_normal.png,Portraits/522_lord_1_naito_joan_minihead_normal.png
523,lord_1_naito_masatoyo,Portraits/523_lord_1_naito_masatoyo_bustup_normal.png,Portraits/523_lord_1_naito_masatoyo_minihead_normal.png
524,lord_1_naito_masashige,Portraits/524_lord_1_naito_masashige_bustup_normal.png,Portraits/524_lord_1_naito_masashige_minihead_normal.png
525,lord_1_naoe,Portraits/525_lord_1_naoe_bustup_normal.png,Portraits/525_lord_1_naoe_minihead_normal.png
526,lord_1_naoe_kanetsugu,Portraits/526_lord_1_naoe_kanetsugu_bustup_normal.png,Portraits/526_lord_1_naoe_kanetsugu_minihead_normal.png
527,lord_1_nagai_michitoshi,Portraits/527_lord_1_nagai_michitoshi_bustup_normal.png,Portraits/527_lord_1_nagai_michitoshi_minihead_normal.png
528,dead_lord_1_uesugi_4,Portraits/528_dead_lord_1_uesugi_4_bustup_normal.png,Portraits/528_dead_lord_1_uesugi_4_minihead_normal.png
529,lord_1_nakagawa_kiyohide,Portraits/529_lord_1_nakagawa_kiyohide_bustup_normal.png,Portraits/529_lord_1_nakagawa_kiyohide_minihead_normal.png
530,lord_1_nagasaka_tookan,Portraits/530_lord_1_nagasaka_tookan_bustup_normal.png,Portraits/530_lord_1_nagasaka_tookan_minihead_normal.png
531,lord_1_nakajima_shigefusa,Portraits/531_lord_1_nakajima_shigefusa_bustup_normal.png,Portraits/531_lord_1_nakajima_shigefusa_minihead_normal.png
532,lord_1_nakajima_kanonosuke,Portraits/532_lord_1_nakajima_kanonosuke_bustup_normal.png,Portraits/532_lord_1_nakajima_kanonosuke_minihead_normal.png
533,lord_1_chujou_kagetai,Portraits/533_lord_1_chujou_kagetai_bustup_normal.png,Portraits/533_lord_1_chujou_kagetai_minihead_normal.png
534,lord_1_nagata_tokumoto,Portraits/534_lord_1_nagata_tokumoto_bustup_normal.png,Portraits/534_lord_1_nagata_tokumoto_minihead_normal.png
535,lord_1_kitabatake_5,Portraits/535_lord_1_kitabatake_5_bustup_normal.png,Portraits/535_lord_1_kitabatake_5_minihead_normal.png
536,lord_1_gyo_shounin,Portraits/536_lord_1_gyo_shounin_bustup_normal.png,Portraits/536_lord_1_gyo_shounin_minihead_normal.png
537,lord_1_gyo,Portraits/537_lord_1_gyo_bustup_normal.png,Portraits/537_lord_1_gyo_minihead_normal.png
538,lord_1_noumin_onna,Portraits/538_lord_1_noumin_onna_bustup_normal.png,Portraits/538_lord_1_noumin_onna_minihead_normal.png
539,lord_1_nakamura_kazuuji,Portraits/539_lord_1_nakamura_kazuuji_bustup_normal.png,Portraits/539_lord_1_nakamura_kazuuji_minihead_normal.png
540,lord_1_michikawa_hyooebee,Portraits/540_lord_1_michikawa_hyooebee_bustup_normal.png,Portraits/540_lord_1_michikawa_hyooebee_minihead_normal.png
541,lord_1_nakayama_tomomasa,Portraits/541_lord_1_nakayama_tomomasa_bustup_normal.png,Portraits/541_lord_1_nakayama_tomomasa_minihead_normal.png
542,lord_1_nagoya_sanzaburo,Portraits/542_lord_1_nagoya_sanzaburo_bustup_normal.png,Portraits/542_lord_1_nagoya_sanzaburo_minihead_normal.png
543,lord_1_nasa_nihonsuke,Portraits/543_lord_1_nasa_nihonsuke_bustup_normal.png,Portraits/543_lord_1_nasa_nihonsuke_minihead_normal.png
544,lord_1_nasu_2,Portraits/544_lord_1_nasu_2_bustup_normal.png,Portraits/544_lord_1_nasu_2_minihead_normal.png
545,lord_1_nagatsuka_masaiye,Portraits/545_lord_1_nagatsuka_masaiye_bustup_normal.png,Portraits/545_lord_1_nagatsuka_masaiye_minihead_normal.png
546,lord_1_natsume_yoshinobu,Portraits/546_lord_1_natsume_yoshinobu_bustup_normal.png,Portraits/546_lord_1_natsume_yoshinobu_minihead_normal.png
547,lord_1_nabeshima_katsushige,Portraits/547_lord_1_nabeshima_katsushige_bustup_normal.png,Portraits/547_lord_1_nabeshima_katsushige_minihead_normal.png
548,lord_1_nabeshima_4,Portraits/548_lord_1_nabeshima_4_bustup_normal.png,Portraits/548_lord_1_nabeshima_4_minihead_normal.png
549,lord_1_ruzon_sukezaemon,Portraits/549_lord_1_ruzon_sukezaemon_bustup_normal.png,Portraits/549_lord_1_ruzon_sukezaemon_minihead_normal.png
550,lord_1_narita,Portraits/550_lord_1_narita_bustup_normal.png,Portraits/550_lord_1_narita_minihead_normal.png
551,lord_1_narita_nagatada,Portraits/551_lord_1_narita_nagatada_bustup_normal.png,Portraits/551_lord_1_narita_nagatada_minihead_normal.png
552,lord_1_narita_2,Portraits/552_lord_1_narita_2_bustup_normal.png,Portraits/552_lord_1_narita_2_minihead_normal.png
553,lord_1_narinatsu_nobukatsu,Portraits/553_lord_1_narinatsu_nobukatsu_bustup_normal.png,Portraits/553_lord_1_narinatsu_nobukatsu_minihead_normal.png
554,lord_1_narutomi_shigeaki,Portraits/554_lord_1_narutomi_shigeaki_bustup_normal.png,Portraits/554_lord_1_narutomi_shigeaki_minihead_normal.png
555,lord_1_nanbu_toshinao,Portraits/555_lord_1_nanbu_toshinao_bustup_normal.png,Portraits/555_lord_1_nanbu_toshinao_minihead_normal.png
556,lord_1_nanbu_2,Portraits/556_lord_1_nanbu_2_bustup_normal.png,Portraits/556_lord_1_nanbu_2_minihead_normal.png
557,lord_1_nanbu,Portraits/557_lord_1_nanbu_bustup_normal.png,Portraits/557_lord_1_nanbu_minihead_normal.png
558,lord_1_niro,Portraits/558_lord_1_niro_bustup_normal.png,Portraits/558_lord_1_niro_minihead_normal.png
559,lord_1_nishikawa_jin-emon,Portraits/559_lord_1_nishikawa_jin-emon_bustup_normal.png,Portraits/559_lord_1_nishikawa_jin-emon_minihead_normal.png
560,lord_1_nishina,Portraits/560_lord_1_nishina_bustup_normal.png,Portraits/560_lord_1_nishina_minihead_normal.png
561,lord_1_nikyokurin_inosuke,Portraits/561_lord_1_nikyokurin_inosuke_bustup_normal.png,Portraits/561_lord_1_nikyokurin_inosuke_minihead_normal.png
