StringId,NameRaw,ChineseName,Culture,Faction
lord_1_masaki_12,Masaki Tokitomi,正木 时富,Culture.kanto,Faction.clan_masaki_1
lord_2_sakai,Sakai Taneharu,酒井 胤治,Culture.kanto,Faction.clan_sakai_2
lord_2_sakai_1,Sakai Keirin-ni,庆林尼,Culture.kanto,Faction.clan_sakai_2
lord_2_sakai_2,Sakai Yasuharu,酒井 康治,Culture.kanto,Faction.clan_sakai_2
lord_1_utsunomiya,Utsunomiya Hirotsuna,宇都宫 广纲,Culture.kanto,Faction.clan_utsunomiya_1
lord_1_utsunomiya_1,Utsunomiya Nanryo-in,南吕院,Culture.kanto,Faction.clan_utsunomiya_1
lord_1_utsunomiya_2,Utsunomiya Kunitsuna,宇都宫 国纲,Culture.kanto,Faction.clan_utsunomiya_1
lord_1_haga,Haga Takasada,芳贺 高定,Culture.kanto,Faction.clan_haga_1
lord_1_haga_1,Haga Tama,阿玉,Culture.kanto,Faction.clan_haga_1
lord_1_haga_2,Haga Takakage,芳贺 高景,Culture.kanto,Faction.clan_haga_1
lord_1_haga_3,Haga Chiyo,千代,Culture.kanto,Faction.clan_haga_1
lord_1_haga_4,Haga Takatsugu,芳贺 高继,Culture.kanto,Faction.clan_haga_1
lord_1_haga_5,Haga Miki,见喜,Culture.kanto,Faction.clan_haga_1
lord_1_kasama,Kasama Mikitsuna,笠间 干纲,Culture.kanto,Faction.clan_kasama_1
lord_1_kasama_1,Kasama Sue,阿末,Culture.kanto,Faction.clan_kasama_1
lord_1_kasama_2,Kasama Tsunaie,笠间 纲家,Culture.kanto,Faction.clan_kasama_1
lord_1_kasama_3,Kasama Kiku,阿菊,Culture.kanto,Faction.clan_kasama_1
lord_1_kasama_4,Kasama Sakon,佐今,Culture.kanto,Faction.clan_kasama_1
lord_1_satake,Satake Yoshishige,佐竹 义重,Culture.kanto,Faction.clan_satake_1
lord_1_satake_1,Satake Hoju-in,宝寿院,Culture.kanto,Faction.clan_satake_1
dead_lord_1_satake_2,Satake Yoshiaki,佐竹 义昭,Culture.kanto,Faction.clan_satake_1
dead_lord_1_satake_3,Satake Kotoku-in,高德院,Culture.kanto,Faction.clan_satake_1
lord_1_satake_4,Satake Yoshihisa,佐竹 义久,Culture.kanto,Faction.clan_satake_1
lord_1_satake_5,Satake Akane,阿茜,Culture.kanto,Faction.clan_satake_1
lord_1_satake_6,Satake Yoshitane,佐竹 义胤,Culture.kanto,Faction.clan_satake_1
lord_1_satake_7,Satake Yoshitsuna,佐竹 义斯,Culture.kanto,Faction.clan_satake_1
lord_1_satake_8,Satake Chitose,千岁,Culture.kanto,Faction.clan_satake_1
lord_1_edo,Edo Michimasa,江户 通政,Culture.kanto,Faction.clan_edo_1
lord_1_edo_1,Edo Seisho-in,誓昌院,Culture.kanto,Faction.clan_edo_1
lord_1_edo_2,Edo Shigemichi,江户 重通,Culture.kanto,Faction.clan_edo_1
lord_1_daijo,Daijo Sadakuni,大掾 真国,Culture.kanto,Faction.clan_daijo_1
lord_1_daijo_1,Daijo Fumi,阿文,Culture.kanto,Faction.clan_daijo_1
dead_lord_1_daijo_2,Daijo Yoshimoto,大掾 良干,Culture.kanto,Faction.clan_daijo_1
dead_lord_1_daijo_3,Daijo Rensho-in,莲昌院,Culture.kanto,Faction.clan_daijo_1
lord_1_daijo_4,Daijo Tuneharu,大掾 常春,Culture.kanto,Faction.clan_daijo_1
lord_1_daijo_5,Daijo Hana,花子,Culture.kanto,Faction.clan_daijo_1
lord_1_kashima,Kashima Ujimiki,鹿岛 氏干,Culture.kanto,Faction.clan_kashima_1
dead_lord_1_kashima_1,Kashima Harutoki,鹿岛 治时,Culture.kanto,Faction.clan_kashima_1
dead_lord_1_kashima_2,Kashima Myoke-in,名家院,Culture.kanto,Faction.clan_kashima_1
lord_1_kashima_3,Kashima Yoshikiyo,鹿岛 义清,Culture.kanto,Faction.clan_kashima_1
lord_1_kashima_4,Kashima Nami,奈美,Culture.kanto,Faction.clan_kashima_1
lord_1_kashima_5,Kashima Sadanobu,鹿岛 贞信,Culture.kanto,Faction.clan_kashima_1
lord_1_kashima_6,Kashima Chiku,知久,Culture.kanto,Faction.clan_kashima_1
lord_1_kashima_7,Kashima Kiyohide,鹿岛 清秀,Culture.kanto,Faction.clan_kashima_1
lord_1_kashima_8,Kashima Sai,佐井,Culture.kanto,Faction.clan_kashima_1
lord_1_kashima_9,Kashima Michiharu,鹿岛 通晴,Culture.kanto,Faction.clan_kashima_1
lord_1_kashima_10,Kashima Sae,佐江,Culture.kanto,Faction.clan_kashima_1
lord_1_nasu,Nasu Suketane,那须 资胤,Culture.kanto,Faction.clan_nasu_1
lord_1_nasu_1,Nasu Toyo,阿丰,Culture.kanto,Faction.clan_nasu_1
lord_1_nasu_2,Nasu Sukeharu,那须 资晴,Culture.kanto,Faction.clan_nasu_1
lord_1_nasu_3,Nasu Masa,真砂,Culture.kanto,Faction.clan_nasu_1
lord_1_akamatsu,Akamatsu Yoshisuke,赤松 义祐,Culture.kinai,Faction.clan_akamatsu_1
lord_1_akamatsu_1,Akamatsu Azami,浅见,Culture.kinai,Faction.clan_akamatsu_1
lord_1_akamatsu_2,Akamatsu Norifusa,赤松 则房,Culture.kinai,Faction.clan_akamatsu_1
lord_1_kodera,Kodera Masamoto,小寺 政职,Culture.kinai,Faction.clan_kodera_1
lord_1_kodera_1,Kodera Kame,阿龟,Culture.kinai,Faction.clan_kodera_1
lord_1_kodera_2,Kodera Norimoto,小寺 则职,Culture.kinai,Faction.clan_kodera_1
lord_1_kodera_3,Kodera Beni,阿红,Culture.kinai,Faction.clan_kodera_1
lord_1_kodera_4,Kodera Ujimoto,小寺 氏职,Culture.kinai,Faction.clan_kodera_1
lord_1_kodera_5,Kodera Kasuga,春日,Culture.kinai,Faction.clan_kodera_1
lord_1_kuroda,Kuroda Yoshitaka,黑田 孝高,Culture.kinai,Faction.clan_kuroda_1
lord_1_kuroda_1,Kuroda Mitsu,阿光,Culture.kinai,Faction.clan_kuroda_1
lord_1_kuroda_2,Kuroda Mototaka,黑田 职隆,Culture.kinai,Faction.clan_kuroda_1
lord_1_kuroda_3,Kuroda Masu,万寿,Culture.kinai,Faction.clan_kuroda_1
lord_1_kuroda_4,Kuroda Nagamasa,黑田 长政,Culture.kinai,Faction.clan_kuroda_1
lord_1_kuroda_5,Kuroda Toshitaka,黑田 利高,Culture.kinai,Faction.clan_kuroda_1
lord_1_kuroda_6,Kuroda Toshinori,黑田 利则,Culture.kinai,Faction.clan_kuroda_1
lord_1_kuroda_7,Kuroda Naoyuki,黑田 直之,Culture.kinai,Faction.clan_kuroda_1
lord_1_kuroda_8,Kuroda Kayo,加世,Culture.kinai,Faction.clan_kuroda_1
lord_1_kuroda_9,Kuroda Kine,阿甲,Culture.kinai,Faction.clan_kuroda_1
lord_1_kuroda_10,Kuroda Fuku,阿福,Culture.kinai,Faction.clan_kuroda_1
lord_1_bessho,Bessho Yasuharu,別所 安治,Culture.kinai,Faction.clan_bessho_1
lord_1_bessho_1,Bessho Azuma,阿万,Culture.kinai,Faction.clan_bessho_1
dead_lord_1_bessho_2,Bessho Nariharu,别所 就治,Culture.kinai,Faction.clan_bessho_1
dead_lord_1_bessho_3,Bessho Nanzen-in,南禅院,Culture.kinai,Faction.clan_bessho_1
lord_1_bessho_4,Bessho Nagaharu,别所 长治,Culture.kinai,Faction.clan_bessho_1
lord_1_bessho_5,Bessho Tomoyuki,别所 友之,Culture.kinai,Faction.clan_bessho_1
lord_1_bessho_6,Bessho Harusada,别所 治定,Culture.kinai,Faction.clan_bessho_1
lord_1_bessho_7,Bessho Yoshichika,别所 吉亲,Culture.kinai,Faction.clan_bessho_1
lord_1_bessho_8,Bessho Kashi,阿柏,Culture.kinai,Faction.clan_bessho_1
lord_1_bessho_9,Bessho Shigemune,别所 重宗,Culture.kinai,Faction.clan_bessho_1
lord_1_bessho_10,Bessho Seri,小芹,Culture.kinai,Faction.clan_bessho_1
lord_1_matsunaga,Matsunaga Hisahide,松永 久秀,Culture.kinai,Faction.clan_matsunaga_1
lord_1_matsunaga_1,Matsunaga Kasumi,小霞,Culture.kinai,Faction.clan_matsunaga_1
lord_1_matsunaga_2,Matsunaga Hisamichi,松永 久通,Culture.kinai,Faction.clan_matsunaga_1
lord_1_matsunaga_3,Matsunaga Wakaba,若叶,Culture.kinai,Faction.clan_matsunaga_1
lord_1_tsutsui,Tsutsui Junkei,筒井 顺庆,Culture.kinai,Faction.clan_tsutsui_1
lord_1_tsutsui_1,Tsutsui Taka,多贺,Culture.kinai,Faction.clan_tsutsui_1
dead_lord_1_tsutsui_2,Tsutsui Junkou,筒井 顺兴,Culture.kinai,Faction.clan_tsutsui_1
dead_lord_1_tsutsui_3,Tsutsui Saya,佐谷,Culture.kinai,Faction.clan_tsutsui_1
dead_lord_1_tsutsui_4,Tsutsui Junsho,筒井 顺昭,Culture.kinai,Faction.clan_tsutsui_1
lord_1_tsutsui_5,Tsutsui Okata,小方,Culture.kinai,Faction.clan_tsutsui_1
lord_1_tsutsui_6,Tsutsui Junkoku,筒井 顺国,Culture.kinai,Faction.clan_tsutsui_1
lord_1_tsutsui_7,Tsutsui Koharu,小春,Culture.kinai,Faction.clan_tsutsui_1
lord_1_tsutsui_8,Tsutsui Sadatsugu,筒井 定次,Culture.kinai,Faction.clan_tsutsui_1
lord_1_tsutsui_9,Tsutsui Toshihiro,筒井 顺弘,Culture.kinai,Faction.clan_tsutsui_1
lord_1_tsutsui_10,Tsutsui Tai,碓井,Culture.kinai,Faction.clan_tsutsui_1
lord_1_tsutsui_11,Tsutsui Junsai,筒井 顺斋,Culture.kinai,Faction.clan_tsutsui_1
lord_1_tsutsui_12,Tsutsui Hiroyuki,筒井 广之,Culture.kinai,Faction.clan_tsutsui_1
lord_1_atagi,Atagi Nobuyasu,安宅 信康,Culture.kinai,Faction.clan_atagi_1
lord_1_atagi_1,Atagi Sawa,佐和,Culture.kinai,Faction.clan_atagi_1
dead_lord_1_atagi_2,Atagi Fuyuyasu,安宅 冬康,Culture.kinai,Faction.clan_atagi_1
lord_1_atagi_3,Atagi Keiten-in,敬天院,Culture.kinai,Faction.clan_atagi_1
lord_1_atagi_4,Atagi Kiyoyasu,安宅 清康,Culture.kinai,Faction.clan_atagi_1
dead_lord_1_ashikaga_2,Ashikaga Yoshiharu,足利 义晴,Culture.kinai,Faction.clan_ashikaga_1
dead_lord_1_ashikaga_3,Ashikaga Keijyu-in,庆寿院,Culture.kinai,Faction.clan_ashikaga_1
dead_lord_1_ashikaga_4,Ashikaga Yoshiteru,足利 义辉,Culture.kinai,Faction.clan_ashikaga_1
dead_lord_1_ashikaga_5,Ashikaga Daiyou-in,大阳院,Culture.kinai,Faction.clan_ashikaga_1
lord_1_ashikaga_6,Ashikaga Yoshihide,足利 义荣,Culture.kinai,Faction.clan_ashikaga_1
lord_1_hosokawa,Hosokawa Fujitaka,细川 藤孝,Culture.kinai,Faction.clan_hosokawa_1
lord_1_hosokawa_1,Hosokawa Jyako,麝香,Culture.kinai,Faction.clan_hosokawa_1
lord_1_hosokawa_2,Hosokawa Tadaoki,细川 忠兴,Culture.kinai,Faction.clan_hosokawa_1
lord_1_hosokawa_3,Hosokawa Okimoto,细川 兴元,Culture.kinai,Faction.clan_hosokawa_1
lord_1_hosokawa_4,Hosokawa Sen,阿千,Culture.kinai,Faction.clan_hosokawa_1
lord_1_hosokawa_5,Hosokawa Iya,井谷,Culture.kinai,Faction.clan_hosokawa_1
lord_1_issiki,Issiki Yoshimichi,一色 义道,Culture.kinai,Faction.clan_issiki_1
lord_1_issiki_1,Issiki Tunako,纲子,Culture.kinai,Faction.clan_issiki_1
dead_lord_1_issiki_2,Issiki Yoshiyuki,一色 义幸,Culture.kinai,Faction.clan_issiki_1
dead_lord_1_issiki_3,Issiki Keitoku-In,景德院,Culture.kinai,Faction.clan_issiki_1
lord_1_issiki_4,Issiki Yoshisada,一色 义定,Culture.kinai,Faction.clan_issiki_1
lord_1_issiki_5,Issiki Yoshikiyo,一色 义清,Culture.kinai,Faction.clan_issiki_1
lord_1_issiki_6,Issiki Haruko,春子,Culture.kinai,Faction.clan_issiki_1
lord_1_yamana,Yamana Suketoyo,山名 祐丰,Culture.kinai,Faction.clan_yamana_1
lord_1_yamana_1,Yamana Tomoko,友子,Culture.kinai,Faction.clan_yamana_1
dead_lord_1_yamana_2,Yamana Munetoyo,山名 致丰,Culture.kinai,Faction.clan_yamana_1
lord_1_yamana_3,Yamana Yoshichika,山名 义亲,Culture.kinai,Faction.clan_yamana_1
lord_1_yamana_4,Yamana Akihiro,山名 尧熙,Culture.kinai,Faction.clan_yamana_1
lord_1_hatakeyama,Hatakeyama Akitaka,畠山 秋高,Culture.kinai,Faction.clan_hatakeyama_1
dead_lord_1_hatakeyama_1,Hatakeyama Masakuni,畠山 政国,Culture.kinai,Faction.clan_hatakeyama_1
dead_lord_1_hatakeyama_2,Hatakeyama Seiko,势子,Culture.kinai,Faction.clan_hatakeyama_1
lord_1_hatakeyama_3,Hatakeyama Takamasa,畠山 高政,Culture.kinai,Faction.clan_hatakeyama_1
lord_1_hatakeyama_4,Hatakeyama Fusako,房子,Culture.kinai,Faction.clan_hatakeyama_1
lord_1_hatakeyama_5,Hatakeyama Yuko,优子,Culture.kinai,Faction.clan_hatakeyama_1
lord_1_hatakeyama_6,Hatakeyama Masahisa,畠山 政尚,Culture.kinai,Faction.clan_hatakeyama_1
lord_1_yasumi,Yasumi Munefusa,安见 宗房,Culture.kinai,Faction.clan_yasumi_1
lord_1_yasumi_1,Yasumi Yata,矢多,Culture.kinai,Faction.clan_yasumi_1
lord_1_yasumi_2,Yasumi Tomonaga,安见 友长,Culture.kinai,Faction.clan_yasumi_1
lord_1_yasumi_3,Yasumi Ukon,安见 右近,Culture.kinai,Faction.clan_yasumi_1
lord_1_yasumi_4,Yasumi Chie,千枝,Culture.kinai,Faction.clan_yasumi_1
lord_1_yukawa,Yukawa Naoharu,汤川 直春,Culture.kinai,Faction.clan_yukawa_1
lord_1_yukawa_1,Yukawa Komatsu,小松,Culture.kinai,Faction.clan_yukawa_1
dead_lord_1_yukawa_2,Yukawa Naomitsu,汤川 直光,Culture.kinai,Faction.clan_yukawa_1
dead_lord_1_yukawa_3,Yukawa Komyyo-in,光明院,Culture.kinai,Faction.clan_yukawa_1
lord_1_yukawa_4,Yukawa Nobuharu,汤川 信春,Culture.kinai,Faction.clan_yukawa_1
lord_1_yukawa_5,Yukawa Hiroharu,汤川 广春,Culture.kinai,Faction.clan_yukawa_1
lord_1_yukawa_6,Yukawa Harunobu,汤川 春信,Culture.kinai,Faction.clan_yukawa_1
lord_1_honganji,Honganji Ken'nyo,本愿寺 显如,Culture.kinai,Faction.clan_honganji_1
lord_1_honganji_1,Honganji Nyosyun-ni,如春尼,Culture.kinai,Faction.clan_honganji_1
lord_1_honganji_2,Honganji Kyonyo,本愿寺 教如,Culture.kinai,Faction.clan_honganji_1
lord_1_honganji_3,Honganji Kenson,本愿寺 显尊,Culture.kinai,Faction.clan_honganji_1
lord_1_ganshoji,Ganshoji Syoui,愿证寺 证意,Culture.kinai,Faction.clan_ganshoji_1
lord_1_ganshoji_1,Ganshoji Shomyo-in,昭明院,Culture.kinai,Faction.clan_ganshoji_1
lord_1_ganshoji_2,Ganshoji Ken'nin,愿证寺 显忍,Culture.kinai,Faction.clan_ganshoji_1
lord_1_rokkaku,Rokkaku Yoshikata,六角 义贤,Culture.kinai,Faction.clan_rokkaku_1
lord_1_rokkaku_1,Rokkaku Shizuno,静乃,Culture.kinai,Faction.clan_rokkaku_1
lord_1_rokkaku_2,Rokkaku Yoshiharu,六角 义治,Culture.kinai,Faction.clan_rokkaku_1
lord_1_rokkaku_3,Rokkaku Tomoe,巴,Culture.kinai,Faction.clan_rokkaku_1
lord_1_rokkaku_4,Rokkaku Yoshisada,六角 义定,Culture.kinai,Faction.clan_rokkaku_1
lord_1_rokkaku_5,Rokkaku Chizuru,千鹤,Culture.kinai,Faction.clan_rokkaku_1
lord_1_gamou,Gamou Katahide,蒲生 贤秀,Culture.kinai,Faction.clan_gamou_1
lord_1_gamou_1,Gamou Mitsuki,见月,Culture.kinai,Faction.clan_gamou_1
lord_1_gamou_2,Gamou Ujisato,蒲生 氏乡,Culture.kinai,Faction.clan_gamou_1
lord_1_gamou_3,Gamou Shigesato,蒲生 重乡,Culture.kinai,Faction.clan_gamou_1
lord_1_gamou_4,Gamou Tomo,阿友,Culture.kinai,Faction.clan_gamou_1
lord_1_gamou_5,Gamou Sana,佐名,Culture.kinai,Faction.clan_gamou_1
lord_1_azai,Azai Nagamasa,浅井 长政,Culture.kinai,Faction.clan_azai_1
lord_1_azai_1,Azai Ichi,阿市,Culture.kinai,Faction.clan_azai_1
lord_1_azai_2,Azai Hisamasa,浅井 久政,Culture.kinai,Faction.clan_azai_1
lord_1_azai_3,Azai Ako,阿江,Culture.kinai,Faction.clan_azai_1
lord_1_azai_4,Azai Masamoto,浅井 政元,Culture.kinai,Faction.clan_azai_1
lord_1_azai_5,Azai Masayuki,浅井 政之,Culture.kinai,Faction.clan_azai_1
lord_1_todo,Todo Torataka,藤堂 虎高,Culture.kinai,Faction.clan_todo_1
lord_1_todo_1,Todo Ayame,绫女,Culture.kinai,Faction.clan_todo_1
lord_1_todo_2,Todo Takatora,藤堂 高虎,Culture.kinai,Faction.clan_todo_1
lord_1_todo_3,Todo Takanori,藤堂 高则,Culture.kinai,Faction.clan_todo_1
lord_1_todo_4,Todo Fuji,富士,Culture.kinai,Faction.clan_todo_1
lord_1_todo_5,Todo Tsuta,阿茑,Culture.kinai,Faction.clan_todo_1
lord_1_isono,Isono Kazumasa,矶野 员昌,Culture.kinai,Faction.clan_isono_1
lord_1_isono_1,Isono Ayame,绫女,Culture.kinai,Faction.clan_isono_1
lord_1_isono_2,Isono Yukinobu,矶野 行信,Culture.kinai,Faction.clan_isono_1
lord_1_isono_3,Isono Masanaga,矶野 政长,Culture.kinai,Faction.clan_isono_1
lord_1_akao,Akao Kiyotsuna,赤尾 清纲,Culture.kinai,Faction.clan_akao_1
lord_1_akao_1,Akao Kiru,雾子,Culture.kinai,Faction.clan_akao_1
lord_1_akao_2,Akao Kiyofuyu,赤尾 清冬,Culture.kinai,Faction.clan_akao_1
lord_1_akao_3,Akao Yuki,阿幸,Culture.kinai,Faction.clan_akao_1
lord_1_oda,Oda Nobunaga,织田 信长,Culture.kinai,Faction.clan_oda_1
lord_1_oda_1,Oda Nou,浓姬,Culture.kinai,Faction.clan_oda_1
dead_lord_1_oda_2,Oda Nobuhide,织田 信秀,Culture.kinai,Faction.clan_oda_1
lord_1_oda_3,Oda Dota-gezen,土田 御前,Culture.kinai,Faction.clan_oda_1
lord_1_oda_4,Oda Nobutada,织田 信忠,Culture.kinai,Faction.clan_oda_1
lord_1_oda_5,Oda Nobukatsu,织田 信雄,Culture.kinai,Faction.clan_oda_1
lord_1_oda_6,Oda Nobutaka,织田 信孝,Culture.kinai,Faction.clan_oda_1
lord_1_oda_7,Oda Nobuhiro,织田 信广,Culture.kinai,Faction.clan_oda_1
lord_1_oda_8,Oda Nobukane,织田 信包,Culture.kinai,Faction.clan_oda_1
lord_1_oda_9,Oda Hisa,阿久,Culture.kinai,Faction.clan_oda_1
lord_1_oda_10,Oda Nagamasu,织田 长益,Culture.kinai,Faction.clan_oda_1
lord_1_oda_11,Oda Sei,阿世,Culture.kinai,Faction.clan_oda_1
lord_1_kinoshita,Kinoshita Hideyoshi,木下 秀吉,Culture.kinai,Faction.clan_kinoshita_1
lord_1_kinoshita_1,Kinoshita Nene,宁宁,Culture.kinai,Faction.clan_kinoshita_1
dead_lord_1_kinoshita_2,Kinoshita Yaemon,木下 弥右卫门,Culture.kinai,Faction.clan_kinoshita_1
lord_1_kinoshita_3,Kinoshita Naka,阿仲夫人,Culture.kinai,Faction.clan_kinoshita_1
lord_1_kinoshita_4,Kinoshita Hidenaga,木下 秀长,Culture.kinai,Faction.clan_kinoshita_1
lord_1_kinoshita_5,Kinoshita Tae,阿妙,Culture.kinai,Faction.clan_kinoshita_1
lord_1_kinoshita_6,Kinoshita Tomo,阿友,Culture.kinai,Faction.clan_kinoshita_1
lord_1_kinoshita_7,Kinoshita Yoshifusa,木下 吉房,Culture.kinai,Faction.clan_kinoshita_1
lord_1_kinoshita_8,Kinoshita Asahi,旭姬,Culture.kinai,Faction.clan_kinoshita_1
lord_1_kinoshita_9,Kinoshita Yoshinari,木下 吉成,Culture.kinai,Faction.clan_kinoshita_1
lord_1_shibata,Shibata Katsuie,柴田 胜家,Culture.kinai,Faction.clan_shibata_1
lord_1_shibata_1,Shibata Sae,佐江,Culture.kinai,Faction.clan_shibata_1
lord_1_shibata_2,Shibata Katsusato,柴田 胜里,Culture.kinai,Faction.clan_shibata_1
lord_1_shibata_3,Shibata Katsutada,柴田 胜忠,Culture.kinai,Faction.clan_shibata_1
lord_1_shibata_4,Shibata Katsumasa,柴田 胜政,Culture.kinai,Faction.clan_shibata_1
lord_1_shibata_5,Shibata Katsutoyo,柴田 胜丰,Culture.kinai,Faction.clan_shibata_1
lord_1_shibata_6,Shibata Katsutoshi,柴田 胜敏,Culture.kinai,Faction.clan_shibata_1
lord_1_sakuma,Sakuma Nobumori,佐久间 信盛,Culture.kinai,Faction.clan_sakuma_1
lord_1_sakuma_1,Sakuma Tsutsuji,踯躅,Culture.kinai,Faction.clan_sakuma_1
dead_lord_1_sakuma_2,Sakuma Nobuharu,佐久间 信晴,Culture.kinai,Faction.clan_sakuma_1
lord_1_sakuma_3,Sakuma Kosho-in,光照院,Culture.kinai,Faction.clan_sakuma_1
lord_1_sakuma_4,Sakuma Nobuhide,佐久间 信荣,Culture.kinai,Faction.clan_sakuma_1
lord_1_sakuma_5,Sakuma Nobutoki,佐久间 信辰,Culture.kinai,Faction.clan_sakuma_1
lord_1_takigawa,Takigawa Kazumasu,泷川 一益,Culture.kinai,Faction.clan_takigawa_1
lord_1_takigawa_1,Takigawa Kano,加纳,Culture.kinai,Faction.clan_takigawa_1
lord_1_takigawa_2,Takigawa Kazutada,泷川 一忠,Culture.kinai,Faction.clan_takigawa_1
lord_1_takigawa_3,Takigawa Kazutoki,泷川 一时,Culture.kinai,Faction.clan_takigawa_1
lord_1_takigawa_4,Takigawa Kiku,阿菊,Culture.kinai,Faction.clan_takigawa_1
lord_1_takigawa_5,Takigawa Sana,佐名,Culture.kinai,Faction.clan_takigawa_1
lord_1_kuki,Kuki Yoshitaka,九鬼 嘉隆,Culture.kinai,Faction.clan_kuki_1
lord_1_kuki_1,Kuki Nami,奈美,Culture.kinai,Faction.clan_kuki_1
lord_1_kuki_2,Kuki Naritaka,九鬼 成隆,Culture.kinai,Faction.clan_kuki_1
lord_1_kuki_3,Kuki Shima,小岛,Culture.kinai,Faction.clan_kuki_1
lord_1_kitabatake,Kitabatake Tomonori,北畠 具教,Culture.kinai,Faction.clan_kitabatake_1
lord_1_kitabatake_1,Kitabatake Matsu,阿松,Culture.kinai,Faction.clan_kitabatake_1
dead_lord_1_kitabatake_2,Kitabatake Harutomo,北畠 晴具,Culture.kinai,Faction.clan_kitabatake_1
dead_lord_1_kitabatake_3,Kitabatake Kuni,阿国,Culture.kinai,Faction.clan_kitabatake_1
lord_1_kitabatake_4,Kitabatake Tomofusa,北畠 具房,Culture.kinai,Faction.clan_kitabatake_1
lord_1_kitabatake_5,Kitabatake Tomofuji,长野 具藤,Culture.kinai,Faction.clan_kitabatake_1
lord_1_kitabatake_6,Kitabatake Chikanari,北畠 亲成,Culture.kinai,Faction.clan_kitabatake_1
lord_1_kitabatake_7,Kitabatake Yuki,阿幸,Culture.kinai,Faction.clan_kitabatake_1
lord_1_kitabatake_8,Kitabatake Tsuki,阿月,Culture.kinai,Faction.clan_kitabatake_1
lord_1_kitabatake_9,Kitabatake Fumi,阿文,Culture.kinai,Faction.clan_kitabatake_1
lord_1_kitabatake_10,Kitabatake Tomomasa,木造 具政,Culture.kinai,Faction.clan_kitabatake_1
lord_1_kitabatake_11,Kitabatake Ten,小天,Culture.kinai,Faction.clan_kitabatake_1
lord_1_kitabatake_12,Kitabatake Nagamasa,木造 长政,Culture.kinai,Faction.clan_kitabatake_1
lord_1_kitabatake_13,Kitabatake Tomochika,北畠 具亲,Culture.kinai,Faction.clan_kitabatake_1
lord_1_ito,Ito Yoshisuke,伊东 义祐,Culture.saikai,Faction.clan_ito_1
lord_1_ito_1,Ito Asa,安佐,Culture.saikai,Faction.clan_ito_1
lord_1_ito_2,Ito Takashiro,高城殿,Culture.saikai,Faction.clan_ito_1
lord_1_ito_3,Ito Aso,阿苏,Culture.saikai,Faction.clan_ito_1
lord_1_ito_4,Ito Yoshimasu,伊东 义益,Culture.saikai,Faction.clan_ito_1
lord_1_ito_5,Ito Houjyo,北条,Culture.saikai,Faction.clan_ito_1
lord_1_ito_6,Ito Machigami,町上,Culture.saikai,Faction.clan_ito_1
lord_1_ito_7,Ito Suketaka,伊东 祐兵,Culture.saikai,Faction.clan_ito_1
lord_1_mera,Mera Suketsugu,米良 祐次,Culture.saikai,Faction.clan_mera_1
lord_1_mera_1,Mera Natsugiku,夏菊,Culture.saikai,Faction.clan_mera_1
lord_1_mera_2,Mera Sigekata,米良 重方,Culture.saikai,Faction.clan_mera_1
lord_1_mera_3,Mera Hana,花子,Culture.saikai,Faction.clan_mera_1
lord_1_mera_4,Mera Sukemichi,米良 祐通,Culture.saikai,Faction.clan_mera_1
lord_1_mera_5,Mera Yume,汤目,Culture.saikai,Faction.clan_mera_1
lord_1_mera_6,Mera Sukemichi,米良 祐通,Culture.saikai,Faction.clan_mera_1
lord_1_mera_7,Mera Namomi,奈茂美,Culture.saikai,Faction.clan_mera_1
lord_1_nagakura,Nagakura Sukemasa,长仓 祐政,Culture.saikai,Faction.clan_nagakura_1
lord_1_nagakura_1,Nagakura Asa,安佐,Culture.saikai,Faction.clan_nagakura_1
lord_1_nagakura_2,Nagakura Dounsai,洞云斋,Culture.saikai,Faction.clan_nagakura_1
lord_1_nagakura_3,Nagakura Suketoshi,长仓 祐岁,Culture.saikai,Faction.clan_nagakura_1
lord_1_nagakura_4,Nagakura Hisame,久目,Culture.saikai,Faction.clan_nagakura_1
lord_1_sagara,Sagara Yoshihi,相良 义阳,Culture.saikai,Faction.clan_sagara_1
lord_1_sagara_1,Sagara Chiyogiku,千代菊,Culture.saikai,Faction.clan_sagara_1
lord_1_sagara_2,Sagara Koari,虎满,Culture.saikai,Faction.clan_sagara_1
lord_1_sagara_3,Sagara Chiari,千满,Culture.saikai,Faction.clan_sagara_1
lord_1_sagara_4,Sagara Kikuchiyo,菊千代,Culture.saikai,Faction.clan_sagara_1
lord_1_sagara_5,Sagara Yorisada,相良 赖贞,Culture.saikai,Faction.clan_sagara_1
lord_1_sagara_6,Sagara Hotaru,阿萤,Culture.saikai,Faction.clan_sagara_1
lord_1_sagara_7,Sagara Umigiri,海桐,Culture.saikai,Faction.clan_sagara_1
dead_lord_1_sagara_1,Sagara Haruhiro,相良 晴广,Culture.saikai,Faction.clan_sagara_1
dead_lord_1_sagara_2,Sagara Uchijo,内城,Culture.saikai,Faction.clan_sagara_1
lord_1_indo,Indo Yoriyasu,犬童 赖安,Culture.saikai,Faction.clan_indo_1
lord_1_indo_1,Indo Myokei-ni,妙桂尼,Culture.saikai,Faction.clan_indo_1
lord_1_indo_2,Indo Yorimori,犬童 赖兄,Culture.saikai,Faction.clan_indo_1
lord_1_indo_3,Indo Yusura,山樱桃,Culture.saikai,Faction.clan_indo_1
lord_1_amakusa,Amakusa Shigenao,天草 镇尚,Culture.saikai,Faction.clan_amakusa_1
