id,TK5Type,Name_All,TK5_X,TK5_Y,MOD_X,MOD_Y,Name_1554,Owner_1554,Clan_1554,Soldiers_1554,Name_1560,Owner_1560,Clan_1560,Soldiers_1560,Name_1568,Owner_1568,Clan_1568,Soldiers_1568,Name_1575,Owner_1575,Clan_1575,Soldiers_1575,Name_1582,Owner_1582,Clan_1582,Soldiers_1582,Name_1598,Owner_1598,Clan_1598,Soldiers_1598
town_tk135,城,备中高松城,163,175,768.7,474.7,备中高松城,lord_1_shimizu_muneharu,clan_shimizu_1,5200,备中高松城,lord_1_mimura_ienaga,clan_mimura_1,5800,备中高松城,lord_1_shimizu_muneharu,clan_shimizu_1,9200,备中高松城,lord_1_shimizu_muneharu,clan_shimizu_1,10200,备中高松城,lord_1_shimizu_muneharu,clan_shimizu_1,11600,备中高松城,lord_1_ukita_hideie,clan_ukita_1,14000
town_tk136,城,三原城,144,179,681.8,458.8,三原城,lord_1_mori_1,clan_mori_1,5200,三原城,lord_1_mori_1,clan_mori_1,5800,三原城,lord_1_kobayakawa_takakage,clan_kobayakawa_1,9200,三原城,lord_1_kobayakawa_takakage,clan_kobayakawa_1,10200,三原城,lord_1_kobayakawa_takakage,clan_kobayakawa_1,5600,三原城,lord_1_kondou_mototsuna,clan_kondou_1,14000
town_tk137,城,甲山城,145,173,690.2,484.7,甲山城,lord_1_mori_1,clan_mori_1,5200,甲山城,lord_1_mori_1,clan_mori_1,5800,甲山城,lord_1_mori_1,clan_mori_1,7400,甲山城,lord_1_kobayakawa_takakage,clan_kobayakawa_1,8600,甲山城,lord_1_kobayakawa_takakage,clan_kobayakawa_1,3400,甲山城,lord_1_mori,clan_mori_1,12000
town_tk138,城,吉田郡山城,137,171,655.7,494.2,吉田郡山城,lord_1_mori_1,clan_mori_1,7600,吉田郡山城,lord_1_mori_1,clan_mori_1,9400,吉田郡山城,lord_1_mori_1,clan_mori_1,11000,吉田郡山城,lord_1_mori,clan_mori_1,11800,吉田郡山城,lord_1_mori,clan_mori_1,7000,吉田郡山城,lord_1_mori,clan_mori_1,16000
town_tk139,城,佐东银山城,131,173,628.4,485.3,佐东银山城,lord_1_mori_1,clan_mori_1,5200,佐东银山城,lord_1_mori_1,clan_mori_1,5800,佐东银山城,lord_1_mori_1,clan_mori_1,7400,佐东银山城,lord_1_mori,clan_mori_1,8600,佐东银山城,lord_1_mori,clan_mori_1,6800,佐东银山城,lord_1_mori,clan_mori_1,12000
town_tk140,城,樱尾城,120,176,575.9,474.8,樱尾城,lord_1_mori_1,clan_mori_1,5200,樱尾城,lord_1_mori_1,clan_mori_1,5800,樱尾城,lord_1_mori_1,clan_mori_1,7400,樱尾城,lord_1_mori,clan_mori_1,8600,樱尾城,lord_1_mori,clan_mori_1,5000,樱尾城,lord_1_mori,clan_mori_1,18000
town_tk141,城,山口城,102,175,499.8,477.4,山口城,lord_1_ouchi_yoshinaga,clan_ouchi_1,6400,山口城,lord_1_mori_1,clan_mori_1,7600,山口城,lord_1_mori_1,clan_mori_1,9200,山口城,lord_1_mori,clan_mori_1,10200,山口城,lord_1_mori,clan_mori_1,3400,山口城,lord_1_mori,clan_mori_1,14000
town_tk142,城,且山城,90,174,447.3,482.5,且山城,lord_1_ouchi_yoshinaga,clan_ouchi_1,5200,且山城,lord_1_mori_1,clan_mori_1,5800,且山城,lord_1_mori_1,clan_mori_1,7400,且山城,lord_1_mori,clan_mori_1,8600,且山城,lord_1_mori,clan_mori_1,9800,且山城,lord_1_mori,clan_mori_1,12000
town_tk143,城,十河城,168,190,784.6,405.4,十河城,dead_lord_1_sogo_1,clan_sogo_1,4000,十河城,dead_lord_1_sogo_1,clan_sogo_1,4000,十河城,lord_1_sogo,clan_sogo_1,7400,十河城,lord_1_sogo,clan_sogo_1,8600,十河城,lord_1_sogo,clan_sogo_1,9800,十河城,lord_1_ikoma_chikamasa,clan_ikoma_1,12000
town_tk144,城,天雾城,157,188,737.0,415.1,天雾城,lord_1_kagawa_saizou,clan_kagawa_1,5200,天雾城,lord_1_kagawa_saizou,clan_kagawa_1,5800,天雾城,lord_1_kagawa_saizou,clan_kagawa_1,7400,天雾城,lord_1_kagawa_saizou,clan_kagawa_1,8600,天雾城,lord_1_sogo,clan_sogo_1,9800,天雾城,lord_1_ikoma_chikamasa,clan_ikoma_1,16000
town_tk145,城,汤筑城,129,191,612.3,402.5,汤筑城,lord_1_kawano,clan_kawano_1,5200,汤筑城,lord_1_kawano,clan_kawano_1,5800,汤筑城,lord_1_kawano,clan_kawano_1,7400,汤筑城,lord_1_kawano,clan_kawano_1,8600,汤筑城,lord_1_kawano_masashige,clan_kawano_1,9800,汤筑城,lord_1_katoo_yoshiaki,clan_katō_1,12000
town_tk146,城,川之江城,151,193,708.5,392.4,川之江城,lord_1_kawano,clan_kawano_1,4000,川之江城,dead_lord_1_miyoshi_1,clan_miyoshi_1,4000,川之江城,lord_1_miyoshi_nagaatsu,clan_miyoshi_1,7400,川之江城,lord_1_kawano,clan_kawano_1,8600,川之江城,lord_1_kawano_masashige,clan_kawano_1,9800,川之江城,lord_1_ankokuji_ekei,clan_ankokuji_1,12000
town_tk147,城,宇和岛城,119,205,562.5,338.5,宇和岛城,lord_1_saionji,clan_saionji_1,5200,宇和岛城,lord_1_saionji,clan_saionji_1,5800,宇和岛城,lord_1_saionji,clan_saionji_1,7400,宇和岛城,lord_1_saionji,clan_saionji_1,8600,宇和岛城,lord_1_saionji,clan_saionji_1,9800,宇和岛城,lord_1_todo_2,clan_todo_1,14000
town_tk148,城,抚养城,178,194,826.8,387.3,抚养城,lord_1_shinohara_nagafusa,clan_shinohara_1,5200,抚养城,lord_1_shinohara_nagafusa,clan_shinohara_1,5800,抚养城,lord_1_shinohara_nagafusa,clan_shinohara_1,7400,抚养城,lord_1_miyoshi_nagaharu,clan_miyoshi_1,8600,抚养城,lord_1_sogo,clan_sogo_1,9800,抚养城,lord_1_hachisuka_iemasa,clan_hachisuka_1,12000
town_tk149,城,胜瑞城,173,198,803.4,368.4,胜瑞城,lord_1_miyoshi_jikkyu,clan_miyoshi_1,6400,胜瑞城,lord_1_miyoshi_jikkyu,clan_miyoshi_1,7600,胜瑞城,lord_1_miyoshi_nagaatsu,clan_miyoshi_1,11000,胜瑞城,lord_1_miyoshi_nagaharu,clan_miyoshi_1,11800,胜瑞城,lord_1_sogo,clan_sogo_1,13400,胜瑞城,lord_1_hachisuka_iemasa,clan_hachisuka_1,16000
town_tk150,城,洲本城,187,194,856.3,393.3,洲本城,dead_lord_1_miyoshi_1,clan_miyoshi_1,5200,洲本城,dead_lord_1_miyoshi_1,clan_miyoshi_1,5800,洲本城,lord_1_miyoshi_nagaatsu,clan_miyoshi_1,7400,洲本城,lord_1_miyoshi_nagaharu,clan_miyoshi_1,8600,洲本城,lord_1_oda,clan_oda_1,9800,洲本城,lord_1_kyouzaka_yasuharu,clan_kyouzaka_1,12000
town_tk151,城,白地城,154,197,720.1,373.8,白地城,dead_lord_1_miyoshi_1,clan_miyoshi_1,5200,白地城,dead_lord_1_miyoshi_1,clan_miyoshi_1,5800,白地城,lord_1_miyoshi_nagaatsu,clan_miyoshi_1,7400,白地城,lord_1_miyoshi_nagaharu,clan_miyoshi_1,8600,白地城,lord_1_chosokabe,clan_chosokabe_1,9800,白地城,lord_1_hachisuka_iemasa,clan_hachisuka_1,14000
town_tk152,城,冈丰城,147,202,687.2,351.1,冈丰城,lord_1_chosokabe_kunichika,clan_chosokabe_1,6400,冈丰城,lord_1_chosokabe,clan_chosokabe_1,7600,冈丰城,lord_1_chosokabe,clan_chosokabe_1,9200,冈丰城,lord_1_chosokabe,clan_chosokabe_1,10200,冈丰城,lord_1_chosokabe,clan_chosokabe_1,13400,冈丰城,lord_1_chosokabe_morichika,clan_chosokabe_1,16000
town_tk153,城,安芸城,155,207,726.8,333.9,安芸城,lord_1_aki,clan_aki_1,6400,安芸城,lord_1_aki,clan_aki_1,7600,安芸城,lord_1_aki,clan_aki_1,9200,安芸城,lord_1_chosokabe,clan_chosokabe_1,10200,安芸城,lord_1_chosokabe,clan_chosokabe_1,11600,安芸城,lord_1_chosokabe_morichika,clan_chosokabe_1,14000
town_tk154,城,中村城,127,214,588.9,302.4,中村城,lord_1_ichijo,clan_ichijo_1,5200,中村城,lord_1_ichijo,clan_ichijo_1,5800,中村城,lord_1_ichijo,clan_ichijo_1,9200,中村城,lord_1_chosokabe,clan_chosokabe_1,10200,中村城,lord_1_chosokabe,clan_chosokabe_1,11600,中村城,lord_1_tani_tadamasa,clan_tani_1,14000
town_tk155,城,金石城,51,157,357.9,470.3,金石城,lord_1_soo_yoshitoshi,clan_sō_1,4000,金石城,lord_1_soo_yoshitoshi,clan_sō_1,4000,金石城,lord_1_soo_yoshitoshi,clan_sō_1,5600,金石城,lord_1_soo_yoshitoshi,clan_sō_1,7000,金石城,lord_1_soo_yoshitoshi,clan_sō_1,8000,金石城,lord_1_soo_yoshitomo,clan_sō_1,12000
town_tk156,城,立花山城,73,179,370.3,460.2,立花山城,lord_1_takahashi_hiroyoshi,clan_takahashi_1,4000,立花山城,lord_1_otomo,clan_otomo_1,4000,立花山城,lord_1_otomo,clan_otomo_1,7400,立花山城,lord_1_tachibana_dosetsu,clan_tachibana_1,8600,立花山城,lord_1_tachibana_dosetsu,clan_tachibana_1,9800,立花山城,lord_1_kobayakawa_hideaki,clan_kobayakawa_1,14000
town_tk157,城,岩屋城,73,184,368.2,437.2,岩屋城,lord_1_takahashi_hiroyoshi,clan_takahashi_1,5200,岩屋城,lord_1_takahashi_hiroyoshi,clan_takahashi_1,5800,岩屋城,lord_1_takahashi_hiroyoshi,clan_takahashi_1,7400,岩屋城,lord_1_takahashi_shoun,clan_takahashi_1,8600,岩屋城,lord_1_takahashi_shoun,clan_takahashi_1,9800,岩屋城,lord_1_kobayakawa_hideaki,clan_kobayakawa_1,12000
town_tk158,城,柳川城,66,192,334.1,400.7,柳川城,lord_1_kamachi,clan_kamachi_1,5200,柳川城,lord_1_kamachi,clan_kamachi_1,5800,柳川城,lord_1_kamachi,clan_kamachi_1,7400,柳川城,lord_1_kamachi,clan_kamachi_1,8600,柳川城,lord_1_ryuzoji,clan_ryuzoji_1,9800,柳川城,lord_1_tachibana_muneshige,clan_tachibana_1,12000
town_tk159,城,久留米城,71,189,357.4,414.3,久留米城,lord_1_ryuzoji,clan_ryuzoji_1,4000,久留米城,lord_1_ryuzoji,clan_ryuzoji_1,4000,久留米城,lord_1_ryuzoji,clan_ryuzoji_1,5600,久留米城,lord_1_ryuzoji,clan_ryuzoji_1,7000,久留米城,lord_1_ryuzoji,clan_ryuzoji_1,8000,久留米城,lord_1_kobayakawa_hidekane,clan_kobayakawa_1,14000
town_tk160,城,佐嘉城,63,189,322.1,414.6,佐嘉城,lord_1_ryuzoji,clan_ryuzoji_1,7600,佐嘉城,lord_1_ryuzoji,clan_ryuzoji_1,9400,佐嘉城,lord_1_ryuzoji,clan_ryuzoji_1,11000,佐嘉城,lord_1_ryuzoji,clan_ryuzoji_1,11800,佐嘉城,lord_1_ryuzoji,clan_ryuzoji_1,13400,佐嘉城,lord_1_nabeshima_4,clan_nabeshima_1,16000
town_tk161,城,大村城,53,196,272.9,385.8,大村城,lord_1_omura,clan_omura_1,4000,大村城,lord_1_omura,clan_omura_1,4000,大村城,lord_1_omura,clan_omura_1,7400,大村城,lord_1_omura,clan_omura_1,8600,大村城,lord_1_omura,clan_omura_1,9800,大村城,lord_1_nabeshima_4,clan_nabeshima_1,14000
town_tk162,城,平户城,48,186,260.4,425.8,平户城,lord_1_matsuura,clan_matsuura_1,5200,平户城,lord_1_matsuura,clan_matsuura_1,5800,平户城,lord_1_matsuura,clan_matsuura_1,7400,平户城,lord_1_matsuura,clan_matsuura_1,8600,平户城,lord_1_matsuura,clan_matsuura_1,9800,平户城,lord_1_matsuura_2,clan_matsuura_1,16000
town_tk163,城,日野江城,56,203,282.4,354.9,日野江城,lord_1_ryuzoji,clan_ryuzoji_1,5200,日野江城,lord_1_ryuzoji,clan_ryuzoji_1,5800,日野江城,lord_1_ryuzoji,clan_ryuzoji_1,7400,日野江城,lord_1_ryuzoji,clan_ryuzoji_1,8600,日野江城,lord_1_arima_6,clan_arima_1,9800,日野江城,lord_1_arima_6,clan_arima_1,14000
town_tk164,城,岩尾城,80,208,389.3,326.4,岩尾城,lord_1_aso,clan_aso_1,5200,岩尾城,lord_1_aso,clan_aso_1,5800,岩尾城,lord_1_aso,clan_aso_1,7400,岩尾城,lord_1_aso,clan_aso_1,8600,岩尾城,lord_1_aso,clan_aso_1,9800,岩尾城,lord_1_katoo_kiyomasa,clan_katō_1,12000
town_tk165,城,隈本城,71,204,351.3,345.3,隈本城,lord_1_sagara,clan_sagara_1,6400,隈本城,lord_1_sagara,clan_sagara_1,7600,隈本城,lord_1_sagara,clan_sagara_1,9200,隈本城,lord_1_sagara,clan_sagara_1,10200,隈本城,lord_1_shimazu,clan_shimazu_1,11600,隈本城,lord_1_katoo_kiyomasa,clan_katō_1,16000
town_tk166,城,人吉城,66,218,323.5,281.0,人吉城,lord_1_sagara,clan_sagara_1,5200,人吉城,lord_1_sagara,clan_sagara_1,5800,人吉城,lord_1_sagara,clan_sagara_1,7400,人吉城,lord_1_sagara,clan_sagara_1,8600,人吉城,lord_1_sagara_yorifusa,clan_sagara_1,9800,人吉城,lord_1_sagara_yorifusa,clan_sagara_1,14000
town_tk167,城,八代城,69,210,340.0,317.7,八代城,lord_1_sagara,clan_sagara_1,5200,八代城,lord_1_sagara,clan_sagara_1,5800,八代城,lord_1_sagara,clan_sagara_1,7400,八代城,lord_1_sagara,clan_sagara_1,8600,八代城,lord_1_shimazu,clan_shimazu_1,9800,八代城,lord_1_konishi_yukinaga,clan_konishi_1,14000
town_tk168,城,城井谷城,87,187,421.4,415.3,城井谷城,lord_1_kii,clan_kii_1,4000,城井谷城,lord_1_kii,clan_kii_1,4000,城井谷城,lord_1_kii,clan_kii_1,7400,城井谷城,lord_1_kii,clan_kii_1,8600,城井谷城,lord_1_kii,clan_kii_1,9800,城井谷城,lord_1_kuroda_4,clan_kuroda_1,14000
town_tk169,城,小仓城,86,181,404.9,429.8,小仓城,lord_1_ouchi_yoshinaga,clan_ouchi_1,6400,小仓城,lord_1_otomo,clan_otomo_1,7600,小仓城,lord_1_otomo,clan_otomo_1,9200,小仓城,lord_1_takahashi_hiroyoshi,clan_takahashi_1,10200,小仓城,lord_1_mori,clan_mori_1,11600,小仓城,lord_1_mori_katsunaga,clan_mori_1,18000
town_tk170,城,府内城,95,199,457.4,360.4,府内城,lord_1_otomo,clan_otomo_1,6400,府内城,lord_1_otomo,clan_otomo_1,7600,府内城,lord_1_otomo,clan_otomo_1,9200,府内城,lord_1_otomo,clan_otomo_1,10200,府内城,lord_1_otomo,clan_otomo_1,11600,府内城,lord_1_kuroda_4,clan_kuroda_1,16000
town_tk171,城,冈城,87,205,421.4,340.0,冈城,lord_1_shiga_chikamori,clan_shiga_1,4000,冈城,lord_1_shiga_chikamori,clan_shiga_1,4000,冈城,lord_1_shiga_chikamori,clan_shiga_1,7400,冈城,lord_1_shiga_chikamori,clan_shiga_1,8600,冈城,lord_1_shiga_chikamori,clan_shiga_1,9800,冈城,lord_1_kinoshita_hideyori,clan_kinoshita_1,12000
town_tk172,城,佐伯城,100,208,472.4,321.9,佐伯城,lord_1_otomo,clan_otomo_1,5200,佐伯城,lord_1_otomo,clan_otomo_1,5800,佐伯城,lord_1_otomo,clan_otomo_1,7400,佐伯城,lord_1_otomo,clan_otomo_1,8600,佐伯城,lord_1_saeki_kore,clan_saeki_1,9800,佐伯城,lord_1_kinoshita_hideyori,clan_kinoshita_1,12000
town_tk173,城,都於郡城,80,226,378.4,246.9,都於郡城,lord_1_ito_hoan,clan_ito_1,5200,都於郡城,lord_1_ito_hoan,clan_ito_1,5800,都於郡城,lord_1_ito_hoan,clan_ito_1,7400,都於郡城,lord_1_ito_hoan,clan_ito_1,8600,都於郡城,lord_1_shimazu,clan_shimazu_1,9800,都於郡城,lord_1_shimazu_toyohisa,clan_shimazu_1,12000
town_tk174,城,饫肥城,74,236,351.5,197.8,饫肥城,lord_1_ito_hoan,clan_ito_1,5200,饫肥城,lord_1_ito_hoan,clan_ito_1,5800,饫肥城,lord_1_ito_hoan,clan_ito_1,7400,饫肥城,lord_1_ito_hoan,clan_ito_1,8600,饫肥城,lord_1_shimazu,clan_shimazu_1,9800,饫肥城,lord_1_ito_sadachika,clan_ito_1,14000
town_tk175,城,县城,91,216,425.9,297.9,县城,lord_1_ito_hoan,clan_ito_1,5200,县城,lord_1_ito_hoan,clan_ito_1,5800,县城,lord_1_ito_hoan,clan_ito_1,7400,县城,lord_1_ito_hoan,clan_ito_1,8600,县城,lord_1_shimazu,clan_shimazu_1,9800,县城,lord_1_shimazu_4,clan_shimazu_1,12000
town_tk176,城,大隅高山城,62,242,292.4,167.4,大隅高山城,dead_lord_1_kimotsuki_1,clan_kimotsuki_1,4000,大隅高山城,dead_lord_1_kimotsuki_1,clan_kimotsuki_1,4000,大隅高山城,lord_1_kimotsuki,clan_kimotsuki_1,7400,大隅高山城,lord_1_kimotsuki_5,clan_kimotsuki_1,8600,大隅高山城,lord_1_kimotsuki_5,clan_kimotsuki_1,9800,大隅高山城,lord_1_shimazu,clan_shimazu_1,12000
town_tk177,城,加治木城,59,230,287.8,226.1,加治木城,dead_lord_1_kimotsuki_1,clan_kimotsuki_1,5200,加治木城,dead_lord_1_kimotsuki_1,clan_kimotsuki_1,5800,加治木城,lord_1_kimotsuki,clan_kimotsuki_1,7400,加治木城,lord_1_shimazu,clan_shimazu_1,8600,加治木城,lord_1_shimazu,clan_shimazu_1,9800,加治木城,lord_1_shimazu,clan_shimazu_1,14000
town_tk178,城,内城,54,229,266.2,230.9,内城,lord_1_shimazu_11,clan_shimazu_1,7600,内城,lord_1_shimazu_11,clan_shimazu_1,9400,内城,lord_1_shimazu_11,clan_shimazu_1,11000,内城,lord_1_shimazu,clan_shimazu_1,11800,内城,lord_1_shimazu,clan_shimazu_1,13400,内城,lord_1_shimazu_4,clan_shimazu_1,16000
town_tk179,城,出水城,54,219,270.2,277.0,出水城,lord_1_shimazu_kagerai,clan_shimazu_1,4000,出水城,lord_1_shimazu_kagerai,clan_shimazu_1,4000,出水城,lord_1_shimazu_kagerai,clan_shimazu_1,7400,出水城,lord_1_shimazu_kagerai,clan_shimazu_1,8600,出水城,lord_1_shimazu_kagerai,clan_shimazu_1,9800,出水城,lord_1_shimazu_4,clan_shimazu_1,12000
village_tk180,町,宇须岸,398,48,1866.5,1060.6,宇须岸,,,,宇须岸,,,,宇须岸,,,,宇须岸,,,,宇须岸,,,,宇须岸,,,
village_tk181,町,弘前,380,75,1766.1,925.4,弘前,,,,弘前,,,,弘前,,,,弘前,,,,弘前,,,,弘前,,,
village_tk182,町,花卷,387,106,1784.4,782.4,花卷,,,,花卷,,,,花卷,,,,花卷,,,,花卷,,,,花卷,,,
village_tk183,町,仙台,374,134,1715.6,654.1,仙台,,,,仙台,,,,仙台,,,,仙台,,,,仙台,,,,仙台,,,
village_tk184,町,土崎凑,363,94,1694.6,827.2,土崎凑,,,,土崎凑,,,,土崎凑,,,,土崎凑,,,,土崎凑,,,,土崎凑,,,
village_tk185,町,酒田,350,112,1627.6,756.7,酒田,,,,酒田,,,,酒田,,,,酒田,,,,酒田,,,,酒田,,,
village_tk186,町,会津,339,149,1555.2,586.6,会津,,,,会津,,,,会津,,,,会津,,,,会津,,,,会津,,,
village_tk187,町,鹿岛,343,190,1556.2,397.8,鹿岛,,,,鹿岛,,,,鹿岛,,,,鹿岛,,,,鹿岛,,,,鹿岛,,,
village_tk188,町,足利,317,175,1447.7,467.9,足利,,,,足利,,,,足利,,,,足利,,,,足利,,,,足利,,,
village_tk189,町,厩桥,307,171,1405.2,486.8,厩桥,,,,厩桥,,,,厩桥,,,,厩桥,,,,厩桥,,,,厩桥,,,
village_tk190,町,木更津,317,202,1434.6,373.4,木更津,,,,木更津,,,,木更津,,,,木更津,,,,木更津,,,,木更津,,,
village_tk191,町,佐仓,329,195,1470.6,397.3,佐仓,,,,佐仓,,,,佐仓,,,,佐仓,,,,佐仓,,,,佐仓,,,
village_tk192,町,江户,317,194,1439.9,380.5,江户,,,,江户,,,,江户,,,,江户,,,,江户,,,,江户,,,
village_tk193,町,小田原,300,198,1363.3,362.8,小田原,,,,小田原,,,,小田原,,,,小田原,,,,小田原,,,,小田原,,,
village_tk194,町,直江津,295,145,1362.9,607.0,直江津,,,,直江津,,,,直江津,,,,直江津,,,,直江津,,,,直江津,,,
village_tk195,町,富山,264,148,1225.0,594.5,富山,,,,富山,,,,富山,,,,富山,,,,富山,,,,富山,,,
village_tk196,町,轮岛,262,130,1226.2,675.2,轮岛,,,,轮岛,,,,轮岛,,,,轮岛,,,,轮岛,,,,轮岛,,,
village_tk197,町,金泽,249,149,1158.4,590.6,金泽,,,,金泽,,,,金泽,,,,金泽,,,,金泽,,,,金泽,,,
village_tk198,町,敦贺,227,167,1050.2,498.3,敦贺,,,,敦贺,,,,敦贺,,,,敦贺,,,,敦贺,,,,敦贺,,,
village_tk199,町,小诸,294,166,1349.9,510.4,小诸,,,,小诸,,,,小诸,,,,小诸,,,,小诸,,,,小诸,,,
village_tk200,町,诹访,282,171,1295.0,487.9,诹访,,,,诹访,,,,诹访,,,,诹访,,,,诹访,,,,诹访,,,
village_tk201,町,甲府,288,186,1315.3,418.6,甲府,,,,甲府,,,,甲府,,,,甲府,,,,甲府,,,,甲府,,,
village_tk202,町,骏府,278,201,1265.1,350.0,骏府,,,,骏府,,,,骏府,,,,骏府,,,,骏府,,,,骏府,,,
village_tk203,町,滨松,258,203,1215.7,381.9,滨松,,,,滨松,,,,滨松,,,,滨松,,,,滨松,,,,滨松,,,
village_tk204,町,冈崎,245,193,1143.2,408.3,冈崎,,,,冈崎,,,,冈崎,,,,冈崎,,,,冈崎,,,,冈崎,,,
village_tk205,町,清洲,240,187,1084.7,433.3,清洲,,,,清洲,,,,清洲,,,,清洲,,,,清洲,,,,清洲,,,
village_tk206,町,井之口,241,174,1113.0,475.9,井之口,,,,井之口,,,,井之口,,,,井之口,,,,井之口,,,,井之口,,,
village_tk207,町,松仓,258,164,1192.0,521.2,松仓,,,,松仓,,,,松仓,,,,松仓,,,,松仓,,,,松仓,,,
village_tk208,町,大凑,232,200,1062.7,356.6,大凑,,,,大凑,,,,大凑,,,,大凑,,,,大凑,,,,大凑,,,
village_tk209,町,今滨,230,175,1046.2,476.8,今滨,,,,今滨,,,,今滨,,,,今滨,,,,今滨,,,,今滨,,,
village_tk210,町,加田,225,181,1039.6,444.4,加田,,,,加田,,,,加田,,,,加田,,,,加田,,,,加田,,,
village_tk211,町,奈良,215,191,991.4,398.8,奈良,,,,奈良,,,,奈良,,,,奈良,,,,奈良,,,,奈良,,,
village_tk212,町,京,214,183,990.3,435.6,京,,,,京,,,,京,,,,京,,,,京,,,,京,,,
village_tk213,町,龟山,209,177,970.7,463.5,龟山,,,,龟山,,,,龟山,,,,龟山,,,,龟山,,,,龟山,,,
village_tk214,町,小滨,218,170,1013.2,495.3,小滨,,,,小滨,,,,小滨,,,,小滨,,,,小滨,,,,小滨,,,
village_tk215,町,界,200,193,927.8,370.9,界,,,,界,,,,界,,,,界,,,,界,,,,界,,,
village_tk216,町,石山,204,190,965.8,380.4,石山,,,,石山,,,,石山,,,,石山,,,,石山,,,,石山,,,
village_tk217,町,杂贺,192,197,913.3,356.9,杂贺,,,,杂贺,,,,杂贺,,,,杂贺,,,,杂贺,,,,杂贺,,,
village_tk218,町,出石,195,165,913.9,519.3,出石,,,,出石,,,,出石,,,,出石,,,,出石,,,,出石,,,
village_tk219,町,鸟取,181,159,854.6,547.5,鸟取,,,,鸟取,,,,鸟取,,,,鸟取,,,,鸟取,,,,鸟取,,,
village_tk220,町,松江,152,153,724.3,572.3,松江,,,,松江,,,,松江,,,,松江,,,,松江,,,,松江,,,
village_tk221,町,温泉津,135,156,642.8,559.3,温泉津,,,,温泉津,,,,温泉津,,,,温泉津,,,,温泉津,,,,温泉津,,,
village_tk222,町,姬路,188,181,857.8,461.8,姬路,,,,姬路,,,,姬路,,,,姬路,,,,姬路,,,,姬路,,,
village_tk223,町,津山,173,169,815.2,501.9,津山,,,,津山,,,,津山,,,,津山,,,,津山,,,,津山,,,
village_tk224,町,长船,172,179,792.8,477.3,长船,,,,长船,,,,长船,,,,长船,,,,长船,,,,长船,,,
village_tk225,町,仓敷,162,180,760.8,450.8,仓敷,,,,仓敷,,,,仓敷,,,,仓敷,,,,仓敷,,,,仓敷,,,
village_tk226,町,尾道,147,180,701.8,456.3,尾道,,,,尾道,,,,尾道,,,,尾道,,,,尾道,,,,尾道,,,
village_tk227,町,严岛,123,177,600.9,478.3,严岛,,,,严岛,,,,严岛,,,,严岛,,,,严岛,,,,严岛,,,
village_tk228,町,赤间关,87,175,426.9,482.8,赤间关,,,,赤间关,,,,赤间关,,,,赤间关,,,,赤间关,,,,赤间关,,,
village_tk229,町,丸龟,160,187,750.6,419.6,丸龟,,,,丸龟,,,,丸龟,,,,丸龟,,,,丸龟,,,,丸龟,,,
village_tk230,町,今治,138,188,643.8,407.8,今治,,,,今治,,,,今治,,,,今治,,,,今治,,,,今治,,,
village_tk231,町,鸣门,176,198,819.3,355.9,鸣门,,,,鸣门,,,,鸣门,,,,鸣门,,,,鸣门,,,,鸣门,,,
village_tk232,町,浦户,147,205,667.8,345.4,浦户,,,,浦户,,,,浦户,,,,浦户,,,,浦户,,,,浦户,,,
village_tk233,町,博多,70,182,355.8,446.6,博多,,,,博多,,,,博多,,,,博多,,,,博多,,,,博多,,,
village_tk234,町,柳川,66,195,332.9,386.9,柳川,,,,柳川,,,,柳川,,,,柳川,,,,柳川,,,,柳川,,,
village_tk235,町,平户,48,183,241.4,433.8,平户,,,,平户,,,,平户,,,,平户,,,,平户,,,,平户,,,
village_tk236,町,八代,66,210,326.8,317.9,八代,,,,八代,,,,八代,,,,八代,,,,八代,,,,八代,,,
village_tk237,町,小仓,86,178,400.4,450.8,小仓,,,,小仓,,,,小仓,,,,小仓,,,,小仓,,,,小仓,,,
village_tk238,町,府内,98,199,455.9,389.8,府内,,,,府内,,,,府内,,,,府内,,,,府内,,,,府内,,,
village_tk239,町,油津,74,239,334.9,186.4,油津,,,,油津,,,,油津,,,,油津,,,,油津,,,,油津,,,
village_tk240,町,鹿屋,58,241,278.9,175.5,鹿屋,,,,鹿屋,,,,鹿屋,,,,鹿屋,,,,鹿屋,,,,鹿屋,,,
village_tk241,町,鹿儿岛,54,233,278.4,198.9,鹿儿岛,,,,鹿儿岛,,,,鹿儿岛,,,,鹿儿岛,,,,鹿儿岛,,,,鹿儿岛,,,
village_tk242,町,釜山,20,2,208.6,1277.2,釜山,,,,釜山,,,,釜山,,,,釜山,,,,釜山,,,,釜山,,,
village_tk243,町,宁波,12,10,170.1,1240.7,宁波,,,,宁波,,,,宁波,,,,宁波,,,,宁波,,,,宁波,,,
village_tk244,町,那霸,18,14,194.9,1222.0,那霸,,,,那霸,,,,那霸,,,,那霸,,,,那霸,,,,那霸,,,
village_tk245,町,吕宋,12,29,162.4,1153.3,吕宋,,,,吕宋,,,,吕宋,,,,吕宋,,,,吕宋,,,,吕宋,,,
