person_id,name,force_id,force_name,rank,superior_id,superior_name,salary,ambition,loyalty,kamon
924,待替换(ID 924),81,天王寺屋,8,1101,,0,80,99,255
925,待替换(ID 925),97,根来众,8,1101,,0,36,99,255
926,待替换(ID 926),81,天王寺屋,0,1101,,0,48,99,255
927,待替换(ID 927),100,,16,1101,,0,43,99,255
928,待替换(ID 928),108,骏河水军,8,1101,,0,27,99,255
929,待替换(ID 929),90,黑胫巾众,8,1101,,0,52,99,255
930,待替换(ID 930),110,丹后水军,0,1101,,0,95,99,255
931,待替换(ID 931),94,透波众,16,1101,,0,50,99,255
932,待替换(ID 932),98,,8,1101,,0,69,99,255
933,待替换(ID 933),110,丹后水军,0,1101,,0,52,99,255
934,待替换(ID 934),94,透波众,8,1101,,0,89,99,255
935,待替换(ID 935),112,盐饱水军,8,1101,,0,94,99,255
936,待替换(ID 936),81,天王寺屋,8,1101,,0,59,99,255
937,待替换(ID 937),94,透波众,8,1101,,0,59,99,255
938,待替换(ID 938),94,透波众,8,1101,,0,83,99,255
939,待替换(ID 939),112,盐饱水军,8,1101,,0,85,99,255
940,待替换(ID 940),112,盐饱水军,8,1101,,0,39,99,255
941,待替换(ID 941),73,虎屋,8,1101,,0,40,99,255
942,待替换(ID 942),76,小西屋,0,1101,,0,33,99,255
943,待替换(ID 943),76,小西屋,8,1101,,0,63,99,255
944,三次郎,112,盐饱水军,8,1101,,0,63,99,255
945,待替换(ID 945),76,小西屋,8,1101,,0,52,99,255
946,待替换(ID 946),97,根来众,8,1101,,0,97,99,255
947,待替换(ID 947),82,友野屋,0,1101,,0,87,99,255
948,仙左卫门,86,镫屋,8,1101,,0,74,99,255
949,待替换(ID 949),108,骏河水军,16,1101,,0,99,99,255
950,待替换(ID 950),76,小西屋,8,1101,,0,22,99,255
951,待替换(ID 951),110,丹后水军,8,1101,,0,33,99,255
952,待替换(ID 952),92,风魔众,8,1101,,0,72,99,255
953,待替换(ID 953),92,风魔众,8,1101,,0,70,99,255
954,待替换(ID 954),92,风魔众,8,1101,,0,62,99,255
955,待替换(ID 955),105,,8,1101,,0,86,99,255
956,待替换(ID 956),80,下关屋,16,1101,,0,89,99,255
957,待替换(ID 957),83,梁田屋,8,1101,,0,53,99,255
958,待替换(ID 958),83,梁田屋,8,1101,,0,71,99,255
959,待替换(ID 959),83,梁田屋,8,1101,,0,38,99,255
960,待替换(ID 960),105,,8,1101,,0,82,99,255
961,待替换(ID 961),83,梁田屋,16,1101,,0,73,99,255
962,待替换(ID 962),94,透波众,8,1101,,0,100,99,255
963,待替换(ID 963),105,,16,1101,,0,34,99,255
964,待替换(ID 964),105,,8,1101,,0,52,99,255
965,待替换(ID 965),98,,8,1101,,0,38,99,255
966,待替换(ID 966),98,,8,1101,,0,91,99,255
967,待替换(ID 967),82,友野屋,16,1101,,0,55,99,255
968,待替换(ID 968),101,,8,1101,,0,25,99,255
969,待替换(ID 969),98,,8,1101,,0,42,99,255
970,待替换(ID 970),77,大西屋,8,1101,,0,42,99,255
971,待替换(ID 971),117,,16,1101,,0,96,99,255
972,待替换(ID 972),117,,8,1101,,0,20,99,255
973,待替换(ID 973),98,,8,1101,,0,75,99,255
974,待替换(ID 974),77,大西屋,8,1101,,0,51,99,255
975,待替换(ID 975),117,,8,1101,,0,37,99,255
976,待替换(ID 976),117,,8,1101,,0,86,99,255
977,待替换(ID 977),105,,16,1101,,0,68,99,255
978,待替换(ID 978),77,大西屋,0,1101,,0,67,99,255
979,待替换(ID 979),77,大西屋,8,1101,,0,99,99,255
980,待替换(ID 980),85,川舟屋,0,1101,,0,60,99,255
981,待替换(ID 981),70,角屋,16,1101,,0,82,99,255
982,待替换(ID 982),100,,8,1101,,0,98,99,255
983,待替换(ID 983),75,越后屋,0,1101,,0,84,99,255
984,待替换(ID 984),100,,16,1101,,0,37,99,255
985,待替换(ID 985),109,熊野水军,8,1101,,0,41,99,255
986,待替换(ID 986),113,村上水军,8,1101,,0,26,99,255
987,待替换(ID 987),109,熊野水军,8,1101,,0,36,99,255
988,待替换(ID 988),75,越后屋,16,1101,,0,27,99,255
989,待替换(ID 989),75,越后屋,16,1101,,0,72,99,255
990,待替换(ID 990),100,,0,1101,,0,33,99,255
991,待替换(ID 991),109,熊野水军,8,1101,,0,22,99,255
992,待替换(ID 992),97,根来众,16,1101,,0,99,99,255
993,待替换(ID 993),75,越后屋,0,1101,,0,67,99,255
994,待替换(ID 994),100,,8,1101,,0,36,99,255
995,待替换(ID 995),100,,8,1101,,0,58,99,255
996,待替换(ID 996),109,熊野水军,0,1101,,0,100,99,255
997,待替换(ID 997),95,甲贺众,8,1101,,0,70,99,255
998,待替换(ID 998),95,甲贺众,0,1101,,0,87,99,255
999,待替换(ID 999),91,户隐众,8,1101,,0,46,99,255
1000,待替换(ID 1000),0,无,0,4161,,8,89,36,32
1001,待替换(ID 1001),0,无,0,0,青山忠成,0,128,166,4
1002,待替换(ID 1002),0,无,0,0,青山忠成,0,0,0,0
1003,待替换(ID 1003),0,无,0,0,青山忠成,0,0,0,0
1004,待替换(ID 1004),0,无,4,18016,,0,0,0,0
1005,待替换(ID 1005),0,无,0,4097,,0,77,4,77
1006,待替换(ID 1006),0,无,0,34048,,4,73,16,0
1007,待替换(ID 1007),0,无,0,0,青山忠成,0,0,0,0
1008,待替换(ID 1008),0,无,0,0,青山忠成,0,0,0,0
1009,待替换(ID 1009),4,芦名家,0,0,青山忠成,0,0,0,0
1010,待替换(ID 1010),0,无,0,1101,,1101,77,54,0
1011,待替换(ID 1011),0,无,0,8,赤松义祐,8,64,130,0
1012,待替换(ID 1012),0,无,0,0,青山忠成,0,128,153,4
1013,待替换(ID 1013),0,无,0,0,青山忠成,0,0,0,0
1014,待替换(ID 1014),0,无,0,0,青山忠成,0,0,0,0
1015,待替换(ID 1015),0,无,4,13895,,0,0,0,0
1016,待替换(ID 1016),0,无,0,9282,,73,77,4,77
1017,女海贼,0,无,0,15232,,4,28,179,81
1018,女海贼,0,无,0,0,青山忠成,0,0,0,0
1019,待替换(ID 1019),0,无,0,0,青山忠成,0,0,0,0
1020,待替换(ID 1020),4,芦名家,0,0,青山忠成,0,0,0,0
1021,待替换(ID 1021),0,无,0,1101,,1101,66,54,0
1022,待替换(ID 1022),0,无,0,33353,,40,0,144,36
1023,待替换(ID 1023),0,无,0,0,青山忠成,0,128,59,4
1024,待替换(ID 1024),0,无,0,0,青山忠成,0,0,0,0
1025,待替换(ID 1025),0,无,0,0,青山忠成,0,0,0,0
1026,待替换(ID 1026),0,无,4,13866,,0,0,0,0
1027,待替换(ID 1027),0,无,0,45121,,4,77,4,77
1028,待替换(ID 1028),0,无,0,15232,,4,72,0,0
1029,待替换(ID 1029),0,无,0,0,青山忠成,0,0,0,0
1030,长谷川宗仁,0,无,0,0,青山忠成,0,0,0,0
1031,长谷川等伯,4,芦名家,0,0,青山忠成,0,0,0,0
1032,狩野永德,0,无,0,25,浅野长政,1101,116,90,0
1033,本阿弥光悦,0,无,0,32841,,4,1,16,32
1034,朝山日乘,0,无,0,0,青山忠成,0,128,13,4
1035,快川绍喜,0,无,0,0,青山忠成,0,0,0,0
1036,多闻院英俊,0,无,0,0,青山忠成,0,0,0,0
1037,泽庵宗彭,0,无,4,13905,,0,0,0,0
1038,佛罗伊斯,0,无,0,16969,,45,77,4,77
1039,阿鲁梅达,0,无,0,5248,,4,82,32,1
1040,拉斐耶鲁,0,无,0,0,青山忠成,0,0,0,0
1041,里璐,0,无,0,0,青山忠成,0,0,0,0
1042,菊亭晴季,1,浅井家,0,0,青山忠成,0,0,0,0
1043,公家,0,无,0,1101,,1101,101,75,0
1044,天皇,0,无,0,136,宇都宫广纲,36,72,128,4
1045,三法师,0,无,0,0,青山忠成,0,128,10,5
1046,淀夫人,0,无,0,0,青山忠成,0,0,0,0
1047,宁宁,0,无,0,0,青山忠成,0,0,0,0
1048,阿中,0,无,4,15703,,0,0,0,0
1049,阿市,0,无,0,32768,,96,77,4,77
1050,阿松,0,无,0,17792,,4,81,16,4
1051,菊公主,0,无,0,0,青山忠成,0,0,0,0
1052,早川夫人,0,无,0,0,青山忠成,0,0,0,0
1053,相模,4,芦名家,0,0,青山忠成,0,0,0,0
1054,阿福,0,无,0,1101,,1101,93,67,0
1055,冬姬,0,无,0,8786,,8,65,144,0
1056,阿梅,0,无,0,0,青山忠成,0,128,121,4
1057,訚千代,0,无,0,0,青山忠成,0,0,0,0
1058,爱姬,0,无,0,0,青山忠成,0,0,0,0
1059,义姬,0,无,4,13901,,0,0,0,0
1060,豪姬,0,无,0,36865,,36,77,4,77
1061,阿玉,0,无,0,4864,,4,74,128,4
1062,归蝶,0,无,0,0,青山忠成,0,0,0,0
1063,濑名,0,无,0,0,青山忠成,0,0,0,0
1064,德公主,4,芦名家,0,0,青山忠成,0,0,0,0
1065,千代,0,无,0,1101,,1102,107,81,0
1066,小松,0,无,0,641,堀直政,44,201,196,137
1067,安岐,0,无,0,0,青山忠成,0,0,13,4
1068,三条,0,无,0,0,青山忠成,0,0,0,0
1069,初姬,0,无,0,0,青山忠成,0,0,0,0
1070,小督,0,无,4,17759,,0,0,0,0
1071,彦鹤,0,无,0,4176,,4,77,4,77
1072,永姬,0,无,0,11904,,4,8,16,4
1073,熙子,0,无,0,0,青山忠成,0,0,0,0
1074,幸圆,0,无,0,0,青山忠成,0,0,0,0
1075,春桃,4,芦名家,0,0,青山忠成,0,0,0,0
1076,出云阿国,0,无,0,1101,,1101,101,75,0
1077,志津,0,无,0,41163,,133,0,0,97
1078,阿妙,0,无,0,0,青山忠成,0,0,205,4
1079,阿铃,0,无,0,0,青山忠成,0,0,0,0
1080,阿通,0,无,0,0,青山忠成,0,0,0,0
1081,阿春,0,无,4,15436,,0,0,0,0
1082,阿史,0,无,0,37450,,8,66,0,77
1083,美代,0,无,0,20480,,4,81,18,9
1084,博古通今的老人,0,无,0,0,青山忠成,0,0,0,0
1085,行商人,0,无,0,0,青山忠成,0,0,0,0
1086,南光坊天海,4,芦名家,0,0,青山忠成,0,0,0,0
1087,虎哉宗乙,0,无,0,465,伊达晴宗,463,90,64,0
1088,天室光育,0,无,0,4160,,8,154,150,73
1089,海北友松,0,无,0,0,青山忠成,0,128,251,4
1090,岭,0,无,0,0,青山忠成,0,0,0,0
1091,千岁,0,无,0,0,青山忠成,0,0,0,0
1092,蝴蝶,0,无,4,19044,,0,0,0,0
1093,白枧,0,无,0,65,池田惣左卫门,0,77,4,77
1094,新庄,0,无,0,45696,,4,65,16,4
1095,山手,0,无,0,0,青山忠成,0,0,0,0
1096,照姬,0,无,0,0,青山忠成,0,0,0,0
1097,南姫,4,芦名家,0,0,青山忠成,0,0,0,0
1098,九郎判官义经,0,无,0,1101,,1101,67,54,0
1099,相马小次郎将门,0,无,0,0,青山忠成,0,64,68,138
1100,由纪,0,无,0,0,青山忠成,0,128,46,4
1101,小琴,0,无,0,0,青山忠成,0,0,0,0
1102,阿仲,0,无,0,0,青山忠成,0,0,0,0
1103,吾作,0,无,4,13884,,0,0,0,0
1104,町民男,0,无,0,8192,,96,77,4,77
1105,亡国公主(竹姬 樱姬 乙姬 万寿姬),0,无,0,39552,,4,0,0,0
1106,竹千代,0,无,0,0,青山忠成,0,0,0,0
1107,门卫,0,无,0,0,青山忠成,0,0,0,0
1108,米屋老板,4,芦名家,0,0,青山忠成,0,0,0,0
1109,马屋的老板,0,无,0,1101,,1101,74,54,0
1110,酒场的老板娘,0,无,0,37018,,4,0,48,45
1111,旅店老板娘,0,无,0,0,青山忠成,0,128,109,4
1112,农民女,0,无,0,0,青山忠成,0,0,0,0
1113,阿夏,0,无,0,0,青山忠成,0,0,0,0
1114,町民男,0,无,4,13884,,0,0,0,0
1115,小夜,0,无,0,1161,真田昌幸,72,77,4,77
1116,待替换(ID 1116),0,无,0,49024,,4,1,16,110
1117,僧侣,0,无,0,0,青山忠成,0,0,0,0
1118,剑术的师范,0,无,0,0,青山忠成,0,0,0,0
1119,公家,4,芦名家,0,0,青山忠成,0,0,0,0
1120,待替换(ID 1120),0,无,0,1101,,1101,52,54,0
1121,备大将,0,无,0,0,青山忠成,0,227,166,100
1122,旅人,0,无,0,0,青山忠成,0,0,109,4
1123,喝醉的男人,0,无,0,0,青山忠成,0,0,0,0
1124,喝醉的女人,0,无,0,0,青山忠成,0,0,0,0
1125,阿绫,0,无,4,13910,,0,0,0,0
1126,待替换(ID 1126),0,无,0,0,青山忠成,33,77,4,77
1127,小孩,0,无,0,5248,,4,9,144,32
1128,小姓,0,无,0,0,青山忠成,0,0,0,0
1129,保镖,0,无,0,0,青山忠成,0,0,0,0
1130,贼,4,芦名家,0,0,青山忠成,0,0,0,0
1131,座的掌柜,0,无,0,1101,,1101,60,55,0
1132,朝鲜商人,0,无,0,0,青山忠成,0,8,38,45
1133,明朝商人,0,无,0,0,青山忠成,0,128,72,4
1134,琉球商人,0,无,0,0,青山忠成,0,0,0,0
1135,待替换(ID 1135),0,无,0,0,青山忠成,0,0,0,0
1136,掌柜,0,无,4,13898,,0,0,0,0
1137,锻冶匠,0,无,0,37441,,4,77,4,77
1138,医者,0,无,0,12544,,4,74,0,4
1139,剑术师范代,0,无,0,0,青山忠成,0,0,0,0
1140,待替换(ID 1140),0,无,0,0,青山忠成,0,0,0,0
1141,枪术的师范,4,芦名家,0,0,青山忠成,0,0,0,0
1142,女孩,0,无,0,528,长尾政景,1101,95,69,0
1143,伙计,0,无,0,36945,,8,64,132,4
1144,剑术师范代,0,无,0,0,青山忠成,0,128,49,4
1145,剑术师范代,0,无,0,0,青山忠成,0,0,0,0
1146,老奶奶,0,无,0,0,青山忠成,0,0,0,0
1147,头目,0,无,4,17245,,0,0,0,0
1148,头领,0,无,0,9920,,5,77,4,77
1149,备大将,0,无,0,64896,,4,147,34,105
1150,待替换(ID 1150),0,无,0,0,青山忠成,0,0,0,0
1151,待替换(ID 1151),0,无,0,0,青山忠成,0,0,0,0
1152,明智光秀,4,芦名家,0,0,青山忠成,0,0,0,0
1153,石田三成,0,无,0,124,宇喜多直家,1103,112,86,0
1154,织田信长,0,无,0,10449,,69,2,128,0
1155,加藤清正,0,无,0,0,青山忠成,0,0,16,5
1156,蒲生氏乡,0,无,0,0,青山忠成,0,0,0,0
1157,九鬼嘉隆,0,无,0,0,青山忠成,0,0,0,0
1158,黑田如水,0,无,4,13881,,0,0,0,0
1159,小西行长,0,无,0,1,赤池长任,1,77,4,77
1160,小早川隆景,0,无,0,4224,,4,73,0,12
1161,真田昌幸,0,无,0,0,青山忠成,0,0,0,0
1162,真田幸村,0,无,0,0,青山忠成,0,0,0,0
1163,柴田胜家,4,芦名家,0,0,青山忠成,0,0,0,0
1164,岛左近,0,无,0,1101,,1101,78,54,0
1165,岛津义久,0,无,0,8193,,32,0,144,0
1166,岛津义弘,0,无,0,0,青山忠成,0,128,28,4
1167,竹中半兵卫,0,无,0,0,青山忠成,0,0,0,0
1168,伊达政宗,0,无,0,0,青山忠成,0,0,0,0
1169,藤堂高虎,0,无,4,13897,,0,0,0,0
1170,丰臣秀长,0,无,0,4745,,36,77,4,77
1171,丰臣秀长,0,无,0,34176,,4,9,16,0
1172,丰臣秀吉,0,无,0,0,青山忠成,0,0,0,0
1173,丰臣秀吉,0,无,0,0,青山忠成,0,0,0,0
1174,丰臣秀吉,4,芦名家,0,0,青山忠成,0,0,0,0
1175,直江兼续,0,无,0,1101,,1101,98,72,0
1176,吕宋助左卫门,0,无,0,1098,九郎判官义经,0,0,0,32
1177,服部半藏,0,无,0,0,青山忠成,0,128,160,4
1178,福岛正则,0,无,0,0,青山忠成,0,0,0,0
1179,本多忠胜,0,无,0,0,青山忠成,0,0,0,0
1180,前田庆次,0,无,4,13895,,0,0,0,0
1181,前田利家,0,无,0,9946,,65,77,4,77
1182,宫本武藏,0,无,0,39808,,4,138,164,37
1183,村上武吉,0,无,0,0,青山忠成,0,0,0,0
1184,最上义光,0,无,0,0,青山忠成,0,0,0,0
1185,山中鹿介,4,芦名家,0,0,青山忠成,0,0,0,0
1186,宁宁,0,无,0,1135,待替换(ID 1135),1101,72,54,0
1187,阿中,0,无,0,4242,,5,73,18,0
1188,大宝寺义兴,0,无,0,0,青山忠成,0,0,204,4
1189,大野治房,0,无,0,0,青山忠成,0,0,0,0
1190,水原亲宪,0,无,0,0,青山忠成,0,0,0,0
1191,津轻信枚,0,无,4,13896,,0,0,0,0
1192,小山田茂诚,0,无,0,5906,,37,77,4,77
1193,十时连贞,0,无,0,17792,,4,73,144,4
1194,井伊直孝,0,无,0,0,青山忠成,0,0,0,0
1195,片仓重长,0,无,0,0,青山忠成,0,0,0,0
1196,成田长亲,4,芦名家,0,0,青山忠成,0,0,0,0
1197,最上家亲,0,无,0,1101,,1101,68,54,0
1198,上田重安,0,无,0,5185,,5,0,32,1
1199,小梁川宗朝,0,无,0,0,青山忠成,0,128,80,4
1200,大国实赖,0,无,0,0,青山忠成,0,0,0,0
1201,梅津政景,0,无,0,0,青山忠成,0,0,0,0
1202,三渊藤英,0,无,4,18787,,0,0,0,0
1203,本多政重,0,无,0,12864,,133,77,4,77
1204,栗山善助,0,无,0,43648,,4,220,20,8
1205,多贺谷政广,0,无,0,0,青山忠成,0,0,0,0
1206,土岐为赖,0,无,0,0,青山忠成,0,0,0,0
1207,舞兵库,4,芦名家,0,0,青山忠成,0,0,0,0
1208,山上道及,0,无,0,167,大友宗麟,1135,98,72,0
1209,蜂须贺至镇,0,无,0,64,伊木忠次,0,138,176,16
1210,真田信尹,0,无,0,0,青山忠成,0,128,161,4
1211,伊东满所,0,无,0,0,青山忠成,0,0,0,0
1212,宫部长房,0,无,0,0,青山忠成,0,0,0,0
1213,朝比奈信置,0,无,4,15703,,0,0,0,0
1214,金森可重,0,无,0,4195,,4,77,4,77
1215,斯波义银,0,无,0,1920,,5,138,22,69
1216,毛利秀赖,0,无,0,0,青山忠成,0,0,0,0
1217,津川义冬,0,无,0,0,青山忠成,0,0,0,0
1218,留守显宗,4,芦名家,0,0,青山忠成,0,0,0,0
1219,原长赖,0,无,0,1101,,1101,60,54,0
1220,平塚为广,0,无,0,0,青山忠成,0,73,178,105
1221,妻木广忠,0,无,0,0,青山忠成,0,128,166,4
1222,鸟屋尾满荣,0,无,0,0,青山忠成,0,0,0,0
1223,野村直隆,0,无,0,0,青山忠成,0,0,0,0
1224,土居清良,0,无,4,17759,,0,0,0,0
1225,岛津忠直,0,无,0,41553,,4,77,4,77
1226,一柳直末,0,无,0,34176,,4,73,0,0
1227,三木直赖,0,无,0,0,青山忠成,0,0,0,0
1228,杉浦玄任,0,无,0,0,青山忠成,0,0,0,0
1229,色部显长,4,芦名家,0,0,青山忠成,0,0,0,0
1230,中条藤资,0,无,0,1101,,1101,71,54,0
1231,江上家种,0,无,0,32850,,0,64,178,80
1232,甘粕景继,0,无,0,0,青山忠成,0,2,255,7
1233,安田作兵卫,0,无,0,0,青山忠成,0,0,0,0
1234,河野通直牛福丸,0,无,0,0,青山忠成,0,0,0,0
1235,姊小路良赖,0,无,4,13907,,0,0,0,0
1236,竹中久作,0,无,0,4097,,4,195,0,112
1237,阿闭贞征,0,无,0,20480,,4,138,32,9
1238,森田净云,0,无,0,0,青山忠成,0,0,0,0
1239,熊谷元直,0,无,0,0,青山忠成,0,0,0,0
1240,明智光安,0,无,0,0,青山忠成,0,0,0,0
1241,别所重栋,0,无,0,1101,,1101,63,54,0
1242,小川佑忠,0,无,0,41034,,1,0,0,0
1243,吉弘镇信,0,无,0,0,青山忠成,0,128,19,4
1244,佃十成,0,无,0,0,青山忠成,0,0,0,0
1245,大谷吉治,0,无,0,0,青山忠成,0,0,0,0
1246,有马丰氏,0,无,4,15189,,0,0,0,0
1247,神代胜利,0,无,0,0,青山忠成,0,77,4,77
1248,赤星统家,0,无,0,48640,,4,1,16,14
1249,伊集院忠朗,0,无,0,0,青山忠成,0,0,0,0
1250,桦山久高,0,无,0,0,青山忠成,0,0,0,0
1251,藤田信吉,4,芦名家,0,0,青山忠成,0,0,0,0
1252,间宫康俊,0,无,0,1101,,1101,112,86,0
1253,由布惟信,0,无,0,9857,,41,2,130,0
1254,小滨光隆,0,无,0,0,青山忠成,0,128,69,4
1255,天草四郎,0,无,0,0,青山忠成,0,0,0,0
1256,船越景直,0,无,0,0,青山忠成,0,0,0,0
1257,伊达小次郎,0,无,4,13879,,0,0,0,0
1258,金光文右卫门,0,无,0,4168,,36,77,4,77
1259,友野宗善,0,无,0,38912,,4,72,0,0
1260,多米元忠,0,无,0,0,青山忠成,0,0,0,0
1261,宇野源十郎,0,无,0,0,青山忠成,0,0,0,0
1262,津田宗凡,4,芦名家,0,0,青山忠成,0,0,0,0
1263,末次平藏,0,无,0,1101,,1101,47,54,0
1264,甘粕景持,0,无,0,1153,石田三成,0,80,164,41
1265,山崎吉家,0,无,0,0,青山忠成,0,128,118,4
1266,唐泽玄蕃,0,无,0,0,青山忠成,0,0,0,0
1267,植田光次,0,无,0,0,青山忠成,0,0,0,0
1268,大林坊俊海,0,无,1,13898,,0,0,0,0
1269,内田托马,0,无,0,36937,,0,166,2,77
1270,奥弥兵卫,0,无,0,1664,,5,138,40,33
1271,秦泉寺丰后,0,无,0,0,青山忠成,0,0,0,0
1272,后藤宗印,0,无,0,0,青山忠成,0,0,0,0
1273,爱洲元香斋,4,芦名家,0,0,青山忠成,0,0,0,0
1274,上泉泰纲,0,无,0,1101,,1101,96,70,0
1275,濑户方久,0,无,0,32914,,5,81,130,0
1276,苏我理右卫门,0,无,0,0,青山忠成,0,0,228,4
1277,松下常庆,0,无,0,0,青山忠成,0,0,0,0
1278,曲直濑玄朔,0,无,0,0,青山忠成,0,0,0,0
1279,三枝昌贞,0,无,4,13872,,0,0,0,0
1280,石田正澄,0,无,0,37905,,0,77,4,77
1281,一柳直盛,0,无,0,20480,,4,220,164,41
1282,驹井高白斋,0,无,0,0,青山忠成,0,0,0,0
1283,镰田政年,0,无,0,0,青山忠成,0,0,0,0
1284,清水景治,4,芦名家,0,0,青山忠成,0,0,0,0
1285,千千石米格尔,0,无,0,1101,,1101,103,77,0
1286,弥助,0,无,0,36945,,32,72,144,33
1287,三浦按针,0,无,0,0,青山忠成,0,128,206,4
1288,海雷丁,0,无,0,0,青山忠成,0,0,0,0
1289,佐伯杏太郎,0,无,0,0,青山忠成,0,0,0,0
1290,李华梅,0,无,4,13896,,0,0,0,0
1291,蒂雅,0,无,0,5704,,5,77,4,77
1292,待替换(ID 1292),0,无,0,30976,,4,130,132,36
1293,待替换(ID 1293),0,无,0,0,青山忠成,0,0,0,0
1294,待替换(ID 1294),0,无,0,0,青山忠成,0,0,0,0
1295,待替换(ID 1295),4,芦名家,0,0,青山忠成,0,0,0,0
1296,待替换(ID 1296),0,无,0,1101,,1101,48,54,0
1297,待替换(ID 1297),0,无,0,41041,,33,0,32,0
1298,待替换(ID 1298),0,无,0,0,青山忠成,0,0,99,4
1299,待替换(ID 1299),0,无,0,0,青山忠成,0,0,0,0
1300,待替换(ID 1300),0,无,0,0,青山忠成,0,0,0,0
1301,待替换(ID 1301),0,无,4,13900,,0,0,0,0
1302,待替换(ID 1302),0,无,0,5120,,0,77,4,77
1303,待替换(ID 1303),0,无,0,12672,,4,73,146,8
1304,待替换(ID 1304),0,无,0,0,青山忠成,0,0,0,0
1305,待替换(ID 1305),0,无,0,0,青山忠成,0,0,0,0
1306,待替换(ID 1306),4,芦名家,0,0,青山忠成,0,0,0,0
1307,待替换(ID 1307),0,无,0,1101,,1101,89,60,0
1308,待替换(ID 1308),0,无,0,45129,,8,64,148,0
1309,待替换(ID 1309),0,无,0,0,青山忠成,0,128,178,4
1310,待替换(ID 1310),0,无,0,0,青山忠成,0,0,0,0
1311,待替换(ID 1311),0,无,0,0,青山忠成,0,0,0,0
1312,待替换(ID 1312),0,无,4,13878,,0,0,0,0
1313,待替换(ID 1313),0,无,0,520,鸟居忠吉,0,1,1,77
1314,待替换(ID 1314),0,无,0,8320,,4,10,144,4
1315,待替换(ID 1315),0,无,0,0,青山忠成,0,0,0,0
1316,待替换(ID 1316),0,无,0,0,青山忠成,0,0,0,0
1317,待替换(ID 1317),4,芦名家,0,0,青山忠成,0,0,0,0
1318,待替换(ID 1318),0,无,0,259,北畠具教,261,87,61,0
1319,待替换(ID 1319),0,无,0,32769,,0,3,194,4
1320,待替换(ID 1320),0,无,0,0,青山忠成,0,128,138,4
1321,待替换(ID 1321),0,无,0,0,青山忠成,0,0,0,0
1322,待替换(ID 1322),0,无,0,0,青山忠成,0,0,0,0
1323,待替换(ID 1323),0,无,2,15960,,0,0,0,0
1324,待替换(ID 1324),0,无,0,45698,,68,210,2,77
1325,待替换(ID 1325),0,无,0,41088,,4,154,144,4
1326,待替换(ID 1326),0,无,0,0,青山忠成,0,0,0,0
1327,待替换(ID 1327),0,无,0,0,青山忠成,0,0,0,0
1328,待替换(ID 1328),4,芦名家,0,0,青山忠成,0,0,0,0
1329,待替换(ID 1329),0,无,0,268,肝付兼续,1101,101,75,0
1330,待替换(ID 1330),0,无,0,32849,,4,64,128,32
1331,待替换(ID 1331),0,无,0,0,青山忠成,0,0,105,4
1332,待替换(ID 1332),0,无,0,0,青山忠成,0,0,0,0
1333,待替换(ID 1333),0,无,0,0,青山忠成,0,0,0,0
1334,待替换(ID 1334),0,无,4,13872,,0,0,0,0
1335,待替换(ID 1335),0,无,0,37449,,5,225,1,77
1336,待替换(ID 1336),0,无,0,38912,,4,73,146,0
1337,待替换(ID 1337),0,无,0,0,青山忠成,0,0,0,0
1338,待替换(ID 1338),0,无,0,0,青山忠成,0,0,0,0
1339,待替换(ID 1339),4,芦名家,0,0,青山忠成,0,0,0,0
1340,待替换(ID 1340),0,无,0,279,九鬼嘉隆,1106,113,87,0
1341,待替换(ID 1341),0,无,0,42122,,8,1,2,4
1342,待替换(ID 1342),0,无,0,0,青山忠成,0,128,101,4
1343,待替换(ID 1343),0,无,0,0,青山忠成,0,0,0,0
1344,待替换(ID 1344),0,无,0,0,青山忠成,0,0,0,0
1345,待替换(ID 1345),0,无,4,16217,,0,0,0,0
1346,待替换(ID 1346),0,无,0,37584,,32,77,4,77
1347,待替换(ID 1347),0,无,0,53632,,4,0,5,32
1348,待替换(ID 1348),0,无,0,0,青山忠成,0,0,0,0
1349,待替换(ID 1349),0,无,0,0,青山忠成,0,0,0,0
1350,待替换(ID 1350),4,芦名家,0,0,青山忠成,0,0,0,0
1351,待替换(ID 1351),0,无,0,1101,,1101,78,54,0
1352,待替换(ID 1352),0,无,0,1600,,0,138,56,77
1353,待替换(ID 1353),0,无,0,0,青山忠成,0,128,194,4
1354,待替换(ID 1354),0,无,0,0,青山忠成,0,0,0,0
1355,待替换(ID 1355),0,无,0,0,青山忠成,0,0,0,0
1356,待替换(ID 1356),0,无,4,13883,,0,0,0,0
1357,待替换(ID 1357),0,无,0,10012,,106,38,1,77
1358,待替换(ID 1358),0,无,0,32512,,4,210,164,45
1359,待替换(ID 1359),0,无,0,0,青山忠成,0,0,0,0
1360,待替换(ID 1360),0,无,0,0,青山忠成,0,0,0,0
1361,待替换(ID 1361),4,芦名家,0,0,青山忠成,0,0,0,0
1362,待替换(ID 1362),0,无,0,1107,门卫,1101,48,54,0
1363,待替换(ID 1363),0,无,0,4161,,105,0,0,0
1364,待替换(ID 1364),0,无,0,0,青山忠成,0,128,63,4
1365,待替换(ID 1365),0,无,0,0,青山忠成,0,0,0,0
1366,待替换(ID 1366),0,无,0,0,青山忠成,0,0,0,0
1367,待替换(ID 1367),0,无,4,20072,,0,0,0,0
1368,待替换(ID 1368),0,无,0,5120,,0,77,4,77
1369,待替换(ID 1369),0,无,0,19840,,4,65,0,0
1370,待替换(ID 1370),0,无,0,0,青山忠成,0,0,0,0
